from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type
2324033,2324036,,,125683180,121352727,0
2323269,2323272,,,130679731,121352727,0
2323271,2323272,,,126872393,121352727,0
2341323,2341323,,,130700139,121364469,0
2323742,53929,,,130678036,128977978,0
2323943,2323945,,,126861190,128960669,0
2323616,2323615,,,121351895,128960669,0
2323142,2323145,,,121361700,128960669,0
2323942,2323945,,,128796748,130676526,0
2323529,2323532,,,130683035,128200086,0
2324701,2324700,,,121362396,121355476,0
2324518,2324519,,,130680594,126526912,0
2324038,2324041,,,130669947,123729407,0
2324671,2324672,,,130684145,121359012,0
2323922,2323925,,,121355030,129695210,0
2324769,2324765,,,126858424,130668572,0
2324532,2324538,,,130680693,122495154,0
2324672,2324671,,,121359186,126870117,0
2323270,2323269,,,122488082,129693063,0
2324745,2324745,,,126530524,121354150,1
2323219,2323216,,,121351142,129710407,0
2324573,2324572,,,123126361,121357994,0
2323244,2323243,,,130696953,130696997,0
2323244,2323243,,,130696957,130696997,0
2323270,2323269,,,122487779,130679502,0
2323666,2323670,,,128797190,121359043,0
2323943,2323945,,,123117053,130676731,0
2323942,2323945,,,130673070,121351675,0
2323942,2323945,,,126240396,121351675,0
2324573,2324572,,,122206773,126876832,0
2323912,2323919,,,130691151,126876832,0
2324407,2324408,,,121355447,121351315,0
2323267,2323268,,,127515913,130681569,0
2324745,2324746,,,130684333,130681569,1
2324407,2324406,,,129693723,121354012,0
2324032,2324041,,,121355962,123729390,0
2323086,2323087,,,122197977,123731307,0
2323213,2323237,,,121351299,123731307,0
2323384,2323385,,,126533917,121356599,0
2324314,2324310,,,121352841,126528925,0
2323094,2323087,,,129692995,128801548,0
2324526,2324527,,,126538083,121358163,0
2324526,2324527,,,121359147,121358163,0
2323942,2323945,,,130672912,130673834,0
2323243,2323244,,,130670208,130671607,0
2323391,2323392,,,123744612,123125302,0
2324310,2324314,,,128972210,128194866,0
2323270,2323271,,,127516207,128194866,0
2324775,2324772,,,126524366,125682101,0
2323237,2323211,,,121353482,126884357,0
2323588,2323591,,,121351407,130669583,0
2324746,2324745,,,125071010,126869623,0
2323268,2323267,,,125071010,126869623,0
2323922,2323925,,,121355065,129695372,0
2323944,2323945,,,129713747,129714010,0
2323666,2323670,,,127504566,121358866,0
2323666,2323670,,,123726100,121358866,0
2323942,2323943,,,129714028,129713801,0
2324788,2324790,,,125703334,128004299,0
2323267,2323264,,,121353463,125072204,3
2323742,53929,,,121352659,126533760,0
2324365,2324366,,,121356643,126533760,0
2323943,2323945,,,129688575,129713977,0
2324408,2324406,,,130675470,130695589,0
2323145,2323142,,,123561762,121351988,0
2323132,2323133,,,126541952,126523893,0
2324670,2324669,,,121355244,121359058,0
2323673,2323664,,,125701780,121359058,0
2324775,2324765,,,126225135,126859563,0
2323616,2323615,,,126861972,130673139,0
2324746,2324745,,,121353613,130684140,0
2323268,2323267,,,121353613,130684140,0
2324672,2324671,,,121359012,130684140,0
2324701,2324700,,,130670800,130670813,0
2324775,2324772,,,130669058,121350391,0
2324758,2324772,,,128971649,121350391,0
2324036,2324033,,,130678299,121352189,0
2323244,2323243,,,130697026,130697074,0
2323539,2323540,,,126518625,121357626,0
2324408,2324407,,,130681891,121357626,0
2324406,2324404,,,130670380,125683145,0
2324041,2324033,,,130668282,125683145,0
2324572,2324573,,,123739827,121358511,0
2324032,2324038,,,130670064,121352905,0
2324032,2324038,,,121355843,121352905,0
2323199,2323198,,,130684180,130684066,3
2324314,2324310,,,130678075,129695126,0
2324408,2324408,,,129684841,121354199,0
2323943,2323945,,,123116797,129683889,0
2323458,2323458,,,130687725,121356552,0
2324519,2324527,,,130678897,130690246,0
2323379,2323380,,,121363955,121363956,0
2323192,2323191,,,121360901,128017942,0
2323095,2323093,,,128984694,129695616,0
2324746,2324745,,,121353763,128971160,1
2324745,2324745,,,128805355,128971160,1
2324408,2324406,,,128203737,129693629,0
2324669,2324670,,,129706453,126530292,0
2324672,2324671,,,123739837,122487865,0
2324519,2324527,,,129691942,126536395,0
2324522,2324518,,,126519533,121359897,0
2324292,2324291,,,130687881,130687842,0
2323915,2323919,,,126529022,130679063,0
2324522,2324519,,,126519646,121354415,0
2323270,2323269,,,129697590,130680225,0
2323673,2323664,,,128965939,121359103,0
2323673,2323664,,,130677013,121359103,0
2323707,2323705,,,121364683,121364685,0
2323706,2323705,,,121364798,121364685,0
2323270,2323269,,,130684343,130679639,0
2323208,2323230,,,130686268,130679648,0
2324769,2324765,,,126520121,125685712,0
2324772,2324765,,,126859060,125685712,0
2323943,2323945,,,123116797,130673269,0
2323666,2323673,,,121351895,121361665,0
2323666,2323673,,,121351898,121361665,0
2323664,2323673,,,121358992,121361665,0
2324174,2324179,,,129693025,126537620,0
2323243,2323244,,,128987268,128987197,0
2324670,2324669,,,126869443,127524962,0
2323678,2323679,,,126869443,127524962,0
2323673,2323664,,,121361639,127524962,0
2323270,2323271,,,122487467,130678008,0
2324404,2324406,,,122206407,121357548,0
2324526,2324522,,,121359186,130680311,0
2323943,2323942,,,126241996,130696493,0
2324573,2324572,,,123126481,121358080,0
2324335,2324350,,,122495876,126533698,0
2323926,2323923,,,130682241,126865383,0
2323591,2323588,,,130685706,126865383,0
2324041,2324038,,,125066312,128798889,0
2324407,2324406,,,121354367,121357603,0
2324769,2324765,,,126221282,130668521,0
2324314,2324310,,,127510458,129695305,0
2323199,2323198,,,126522194,130675272,3
2324745,2324746,,,121354177,130675272,1
2323088,2323089,,,128004643,121360151,0
2324672,2324671,,,121359202,128974254,0
2323269,2323272,,,130679947,123729703,0
2324033,2324036,,,130681004,123729703,0
2323271,2323272,,,130686503,123729703,0
2323271,2323272,,,130686504,123729703,0
2323091,2323093,,,128984551,126528735,0
2324038,2324041,,,126229070,123729472,0
2323192,2323191,,,121360883,126881941,0
2323269,2323272,,,127506326,126534353,0
2323269,2323272,,,121351016,126534353,0
2324346,2324348,,,121351281,121352954,0
53929,2323742,,,126533557,121352954,0
2323666,2323673,,,123131734,121352011,0
2323942,2323945,,,126541952,121351581,0
2323205,2323204,,,123733199,122487872,0
2323270,2323269,,,122488140,130680390,0
2324407,2324406,,,121355458,128796820,0
2323133,2323132,,,125701872,128796820,0
2324775,2324765,,,125068359,127505635,0
2324310,2324313,,,130682327,130677857,0
2323270,2323271,,,130683613,130677857,0
2324526,2324508,,,123128025,130672512,3
2323588,2323591,,,123727603,121354363,0
2324527,2324519,,,123739837,121354363,0
2324348,2324349,,,130683465,130687961,0
2323453,2323450,,,130669878,121359413,0
2323449,2323450,,,121352765,121359413,0
2323192,2323191,,,121360931,126881745,0
2324450,2324447,,,130675288,121364196,0
2323270,2323268,,,123734457,128801606,0
2324573,2324572,,,126536539,121358055,0
2324016,2324015,,,130669785,130670418,0
2324407,2324406,,,130680662,130670418,0
2324745,2324746,,,126866712,121350976,1
2324408,2324407,,,121354155,121357562,0
2323270,2323268,,,122487779,126856457,0
2323943,2323942,,,130696733,130686901,0
2324535,2324532,,,130669844,130679569,0
2324775,2324772,,,128193630,126520286,0
2323088,2323093,,,128004337,122494014,0
2323450,2323449,,,121359342,130667103,0
2323271,2323272,,,126532604,130667103,0
2324033,2324036,,,130669075,130667103,0
2324745,2324746,,,121354081,130674891,1
2323743,2323744,,,126533581,125681089,0
2324526,2324519,,,121359077,130669577,0
2323160,2323160,,,130685208,130686978,0
2324408,2324406,,,121351174,129713792,0
2323942,2323943,,,129713959,129713792,0
2324680,2324681,,,130693092,121359929,0
2324772,2324765,,,130668685,130668312,0
2323095,2323093,,,130693833,130683067,0
2324613,2324608,,,121363911,130669877,0
2323539,2323540,,,126519138,121357592,0
2323453,2323450,,,121352909,130692304,0
2323094,2323087,,,129692906,128197367,0
2323270,2323268,,,122488082,128197367,0
2323145,2323142,,,129683697,121361658,0
2323666,2323673,,,126861972,121361658,0
2323666,2323673,,,126523816,121361658,0
2323664,2323673,,,121358977,121361658,0
2323664,2323673,,,121358975,121361658,0
2324571,2324570,,,121359658,126538835,0
2324571,2324570,,,122493477,126538835,0
2323742,53929,,,130677937,121356689,0
2324032,2324038,,,128975850,128972518,0
2324365,2324366,,,130687749,126533879,0
2323272,2323271,,,126532677,128976709,0
2324538,2324541,,,122483287,128018541,0
2323166,2323167,,,128976885,126857712,0
2324036,2324033,,,130669525,121352494,0
2324036,2324033,,,129695842,121352494,0
2324036,2324033,,,128972494,121352494,0
2323271,2323272,,,126874677,126525246,0
2323666,2323673,,,126861940,130695962,0
2324036,2324033,,,123729764,123728904,0
2324407,2324406,,,129693615,129693715,0
2324365,2324366,,,128205750,121356745,0
2324036,2324033,,,121352843,128190192,0
2323271,2323272,,,128967227,126534413,0
2323844,2323839,,,129702087,126534413,0
2324016,2324015,,,121352945,126532039,0
2323919,2323912,,,122206773,130691200,0
2324772,2324765,,,129686545,129689685,0
2323094,2323092,,,130679314,129714367,0
2323220,2323220,,,129711753,121355975,0
2323943,2323945,,,126519911,127529314,0
2324351,2324336,,,130669511,123561495,0
2324351,2324336,,,130683225,123561495,0
2323943,2323942,,,128988291,126533178,0
2323132,2323133,,,130673511,126542359,0
2324701,2324700,,,130670348,130670356,0
2323094,2323092,,,130679492,128991351,0
2323094,2323092,,,130679496,128991351,0
2324672,2324671,,,121359202,129697613,0
2324408,2324406,,,126871356,130680643,0
2324033,2324036,,,128794319,130678096,0
2324703,2324702,,,130685059,130696689,0
2323213,2323211,,,130697047,130671256,0
2324033,2324036,,,130677732,126529241,0
2323269,2323272,,,121351028,126534375,0
2323269,2323272,,,121351027,126534375,0
2324407,2324406,,,129703313,123120843,0
2324772,2324765,,,130668695,121352094,0
2324041,2324038,,,128960106,128967514,0
2324310,2324313,,,126528475,128967514,0
2323086,2323087,,,122481034,126518840,0
2323270,2323268,,,130684343,126518840,0
2323463,2323453,,,121352649,130669431,0
2324365,2324366,,,128205327,130687359,0
2323384,2323385,,,130687696,130687359,0
2324788,2324790,,,126544247,128971738,0
2324518,2324519,,,121359694,121355051,0
2324041,2324033,,,121350805,128193630,0
2323191,2323192,,,129709797,121360798,0
2323597,2323594,,,121349826,128959864,0
2323743,2323744,,,126533480,129684231,0
2323450,2323453,,,121359469,129684231,0
2324036,2324033,,,128792285,129683968,0
2324041,2324033,,,129683230,129683968,0
2323250,2323248,,,130673292,130673070,0
2324526,2324527,,,121359140,126536657,0
2323208,2323226,,,127519552,121353871,0
2323943,2323945,,,129688380,129714022,0
2324758,2324772,,,128971896,125682169,0
2324036,2324037,,,125069690,128008351,0
2324032,2324041,,,121355919,127999350,0
2323842,2323844,,,130690619,127999350,0
2323271,2323270,,,128978763,128005622,0
2324775,2324772,,,130669058,127994382,0
2324775,2324772,,,130669075,127994382,0
2323852,2323852,,,130701667,130679242,3
2323422,2323422,,,130701667,130679242,3
2323743,2323744,,,121356643,126517748,0
2324336,2324351,,,123115986,126517748,0
2324033,2324036,,,128189956,126517748,0
2324314,2324314,,,126517742,126517748,0
2324407,2324406,,,121355458,126861761,0
2323133,2323132,,,125701872,126861761,0
2323943,2323945,,,122482580,126541837,0
2323142,2323145,,,130676780,126541837,0
2324532,2324535,,,130681192,123119243,0
2324351,2324336,,,121352899,130695587,0
2323133,2323132,,,128966126,128960548,0
2323540,2323539,,,128975063,128960548,0
2324033,2324040,,,126524352,121358340,0
2324033,2324040,,,126524366,121358340,0
2324745,2324746,,,126869509,130681424,1
2323744,2323743,,,121352810,130687853,0
2323205,2323204,,,126519691,126869962,0
2323529,2323532,,,129695702,130682951,0
2323237,2323214,,,130675086,130676439,0
2324404,2324406,,,128975135,128960311,0
2323615,2323616,,,121351767,129688999,0
2323666,2323673,,,125701872,129688999,0
2323600,2323599,,,121354324,121351379,0
2324775,2324772,,,121352043,127504484,0
2324527,2324526,,,121358153,123128027,0
2324527,2324526,,,122206938,123128027,0
2323750,2323749,,,126863094,127520703,0
2323742,53929,,,121352718,127520703,0
2323673,2323664,,,121352317,121358888,0
2324526,2324508,,,123738525,126543576,3
2323673,2323664,,,128019619,126537988,0
2324408,2324406,,,123735185,130680566,0
2324701,2324701,,,129711529,129703504,0
2324032,2324038,,,129699203,122203134,0
2323943,2323945,,,126519911,126882581,0
2323392,2323390,,,129702364,129712342,0
2324526,2324527,,,121359140,126877050,0
2324701,2324700,,,130696716,130685089,0
2324515,2324522,,,121359743,128970157,0
2323192,2323191,,,121360883,130695377,0
2323272,2323271,,,126872073,126872171,0
2324613,2324608,,,121363955,130682103,0
2323539,2323540,,,126518625,121357627,0
2323203,2323202,,,126870053,130683466,0
2324406,2324404,,,130685453,130683466,0
2324775,2324772,,,127508829,130674070,0
2323271,2323272,,,128978917,130677642,0
2323453,2323450,,,130669838,121359398,0
2324775,2324765,,,126524366,121350818,0
2323132,2323133,,,123728232,126883019,0
2323666,2323673,,,128797190,126542200,0
2323810,2323807,,,121363591,121363603,3
2324365,2324366,,,126533492,126873406,0
2323384,2323385,,,121356655,126873406,0
2324746,2324746,,,130681521,130675033,1
2323250,2323250,,,130672704,130667878,0
2323942,2323945,,,126541952,121351582,0
2323943,2323942,,,123132338,121356332,0
2323384,2323385,,,126533885,126533601,0
2323384,2323385,,,123124620,126533601,0
2323673,2323664,,,128796996,129706453,0
2324670,2324669,,,129696830,129706453,0
2323678,2323679,,,129696830,129706453,0
2323270,2323269,,,128805772,123120111,0
2324527,2324522,,,121358195,123120111,0
2324703,2324702,,,129697876,126884690,0
2323944,2323945,,,126533139,126884690,0
2323392,2323390,,,128206578,126884690,0
2323392,2323390,,,126874941,126884690,0
2323588,2323591,,,128007697,130675280,0
2324522,2324519,,,129692522,126519277,0
2323942,2323945,,,125701632,129684984,0
2324526,2324522,,,129706678,130679873,0
2324772,2324765,,,121350775,121352070,0
2324538,2324541,,,122483287,125700918,0
2324745,2324745,,,126869982,126528109,1
2324033,2324040,,,126859433,121358450,0
2324036,2324040,,,121352810,121358450,0
2323270,2323268,,,122488082,126519163,0
2323744,2323743,,,126525662,130687638,0
2324347,2324346,,,121352643,121351115,0
2323744,2323743,,,121352810,128978045,0
2323203,2323202,,,126870053,128972678,0
2324408,2324406,,,121355912,129693718,0
2324408,2324406,,,121355909,129693718,0
2323270,2323269,,,121355244,126519454,0
2324527,2324522,,,123739837,126519454,0
2324669,2324670,,,121359140,122488048,0
2324775,2324765,,,130669106,130667887,0
2323142,2323145,,,128965889,126541979,0
2323944,2323945,,,126543565,130697079,0
2324522,2324519,,,130679947,130669637,0
2323744,2323743,,,126517743,130687579,0
2323744,2323743,,,128187957,130687579,0
2324346,2324347,,,122199078,130678022,0
2324745,2324745,,,129696714,126527836,1
2324406,2324408,,,129700638,129694486,0
2323529,2323532,,,128972210,128972054,0
2324571,2324570,,,121359658,130692664,0
2323750,2323749,,,121352231,121356646,0
2324772,2324765,,,130668852,125685983,0
2324086,2324088,,,121364435,125685983,0
2324041,2324033,,,130681200,130681278,0
2323600,2323599,,,130669878,121351390,0
2323922,2323925,,,126529690,129695059,0
2324788,2324790,,,125703334,129695059,0
2323272,2323271,,,127519552,121356307,0
2323529,2323532,,,130683035,128200087,0
2323673,2323664,,,121352235,121358853,0
2323673,2323664,,,121352236,121358853,0
2324365,2324366,,,126533480,126533502,0
2323384,2323385,,,127520565,126533502,0
2323244,2323243,,,126884999,123744567,0
2323244,2323243,,,130696886,123744567,0
2323272,2323264,,,130688340,121354165,3
2324573,2324572,,,126536504,126536492,0
2324703,2324702,,,129698047,122211609,0
2323944,2323945,,,121356393,122211609,0
2323666,2323673,,,130696038,130676833,0
2324033,2324036,,,121352495,129684319,0
2323943,2323942,,,121362396,130696424,0
2323744,2323743,,,128968064,128978146,0
2324348,2324350,,,128972674,128978146,0
2324528,2324535,,,130688594,121350957,0
2323743,2323744,,,130688000,126226169,0
2324404,2324407,,,129684563,129700609,0
2323664,2323673,,,121358862,126520160,0
2323272,2323271,,,126532542,129699900,0
2323094,2323087,,,129692906,129692921,0
2324535,2324532,,,126219816,129692921,0
2323615,2323616,,,121351767,121351954,0
2323666,2323673,,,125701872,121351954,0
2324033,2324036,,,123729421,123121639,0
2324522,2324519,,,129693147,123121639,0
2324522,2324519,,,122485718,123121639,0
2324522,2324519,,,123731586,123121639,0
2324526,2324519,,,121359186,123121639,0
2324407,2324406,,,123122801,126523520,0
2324701,2324700,,,130696716,130685083,0
2323088,2323093,,,121354639,129708464,0
2323943,2323942,,,126543683,126533135,0
2324526,2324522,,,121359186,129693147,0
2323458,2323458,,,126533831,126533536,0
2324365,2324366,,,128205750,121356746,0
2323268,2323269,,,128970949,128971015,0
2323132,2323133,,,130672891,128965741,0
2323673,2323666,,,122487749,128965741,0
2323666,2323673,,,128797190,128214597,0
2323666,2323673,,,121351904,128214597,0
2323666,2323673,,,121351906,128214597,0
2323666,2323673,,,126523864,128214597,0
2323199,2323198,,,121351028,121351007,3
2323199,2323198,,,121351027,121351007,3
2324017,2324016,,,130678228,130669988,0
2324406,2324404,,,130685331,130669988,0
2324775,2324765,,,126225135,128963574,0
2323203,2323202,,,128006815,126528275,0
2324036,2324033,,,130678075,130668779,0
2323744,2323743,,,128187957,130687580,0
2323270,2323269,,,122487749,122485326,0
2324535,2324532,,,123120829,130679370,0
2324032,2324041,,,129699131,128967043,0
2324295,2324297,,,129687004,121364065,0
2324295,2324297,,,130675165,121364065,0
2324295,2324297,,,130675168,121364065,0
2324295,2324297,,,130675169,121364065,0
2323915,2323919,,,129695659,123730794,0
2323943,2323942,,,129713906,130698180,0
2323199,2323198,,,126522076,121351017,3
2323094,2323087,,,129692906,130680063,0
2323270,2323268,,,129697590,130680063,0
2324526,2324519,,,121359164,129695952,0
2324016,2324015,,,121352909,123735246,0
2324041,2324033,,,130668037,126862817,0
2324038,2324041,,,126519689,130677698,0
2324758,2324772,,,130683001,126221316,0
2323220,2323220,,,129711472,129699180,0
2323269,2323272,,,128970077,128967954,0
2323271,2323272,,,128976905,128967954,0
2323742,53929,,,129690644,129701255,0
2324033,2324036,,,129713952,126864105,0
2324769,2324765,,,127994571,126524717,0
2323205,2323204,,,128972501,128973788,0
2324016,2324015,,,130669934,130670864,0
2324522,2324527,,,129693856,121358144,0
2324522,2324527,,,129693857,121358144,0
2324522,2324527,,,123120469,121358144,0
2323237,2323236,,,127516207,130684521,0
2323199,2323198,,,126530725,130684521,3
2324672,2324671,,,126538080,130684521,0
2323942,2323943,,,129713949,129713750,0
2324032,2324038,,,127518754,129684841,0
2323673,2323666,,,121355244,126523935,0
2324408,2324406,,,125692549,122202289,0
2323540,2323539,,,126519685,121352964,0
2323458,2323453,,,126533589,121352964,0
2324571,2324570,,,123740643,122493455,0
2323915,2323919,,,130683001,126527006,0
2324041,2324038,,,123726920,126525898,0
2323944,2323945,,,129713841,129713969,0
2323132,2323133,,,129714028,129710907,0
2323273,2323271,,,121354151,126874690,3
2323115,2323114,,,130686960,130672978,0
2323915,2323915,,,126520024,121354964,0
2323132,2323133,,,121351767,125701797,0
2323673,2323666,,,122487894,125701797,0
2324748,2324747,,,128804736,125071957,0
2323743,2323744,,,121356643,130667115,0
2324336,2324351,,,123115986,130667115,0
2324033,2324036,,,130668695,130667115,0
2324336,2324351,,,123115986,128792301,0
2323942,2323944,,,121357596,126535645,0
2324408,2324407,,,126528086,126535645,0
2323208,2323230,,,121356115,123119615,0
2323943,2323945,,,126861190,129683777,0
2323742,53929,,,129684841,126533633,0
2324365,2324366,,,130687438,126533633,0
2323750,2323749,,,121352253,121356672,0
2323742,53929,,,126863931,121356672,0
2323748,2323749,,,126533480,121356672,0
2323384,2323385,,,121356532,121356672,0
2324365,2324366,,,121356655,121356672,0
2323091,2323093,,,128984368,126528475,0
2324573,2324572,,,126876763,129704480,0
2323615,2323616,,,126861689,130677042,0
2323942,2323945,,,125701479,128962073,0
2323942,2323945,,,125701478,128962073,0
2323743,2323744,,,130687886,121352825,0
2323842,2323844,,,121358302,123729336,0
2323842,2323844,,,130690634,123729336,0
2324515,2324522,,,122493411,130679416,0
2323942,2323944,,,121357629,126875911,0
2323377,2323379,,,128972513,121363937,0
2323145,2323142,,,128961992,127994846,0
2323089,2323088,,,122498326,122494098,0
2323296,2323295,,,128972041,121361370,0
2324670,2324669,,,130684343,123739767,0
2323678,2323679,,,130684343,123739767,0
2324408,2324408,,,126519606,121354185,0
2324522,2324518,,,123120298,123740658,0
2324746,2324745,,,129693032,121354236,1
2324746,2324745,,,130680194,121354236,1
2324746,2324745,,,129693036,121354236,1
2324033,2324036,,,126525241,121352948,0
2323458,2323453,,,123124432,121352948,0
2323269,2323267,,,125683484,123119163,0
2323088,2323093,,,121354587,123129331,0
2323199,2323198,,,122487789,126869508,3
2323912,2323919,,,129694855,130678854,0
2324670,2324669,,,122488157,126538122,0
2323678,2323679,,,122488157,126538122,0
2324033,2324036,,,129683515,121352717,0
2323269,2323272,,,126519416,121352717,0
2323666,2323673,,,121351904,121361677,0
2323922,2323925,,,121350982,121358633,0
2324746,2324745,,,126519150,126530666,0
2323268,2323267,,,126519150,126530666,0
2323199,2323198,,,128974160,126530666,3
2323273,2323271,,,130681833,130688513,3
2323273,2323271,,,130681835,130688513,3
2323272,2323271,,,126534559,130688513,0
2341323,2324088,,,121364454,121352078,0
2324407,2324404,,,126535774,126871344,0
2323463,2323453,,,122484231,121352991,0
2324407,2324406,,,126535645,126519691,0
2324563,2324564,,,130697104,121357473,0
2323270,2323269,,,126530544,130679781,0
2324526,2324522,,,121359077,130679781,0
2324408,2324408,,,129683873,129683874,0
2323588,2323591,,,123734837,126521885,0
2324512,2324509,,,126863329,121350716,0
2323744,2323743,,,121352843,130687920,0
2323943,2323945,,,129688176,129683255,0
2323142,2323145,,,128797106,129683255,0
2324365,2324366,,,121356655,121356673,0
2323095,2323093,,,129708185,126867543,0
2324788,2324790,,,121362492,126867543,0
2323269,2323272,,,125683484,129701752,0
2323243,2323244,,,130670957,130672304,0
2324775,2324765,,,130669058,130667847,0
2323243,2323244,,,126241290,130672252,0
2324526,2324527,,,123739827,126536576,0
2324030,2324033,,,126881527,128981482,0
2324030,2324033,,,128985901,128981482,0
2324041,2324038,,,123726920,128967960,0
53929,2323742,,,130688066,128967960,0
2324519,2324518,,,126865375,122493397,0
2324519,2324518,,,129691942,122493397,0
2323942,2323944,,,130671093,130672489,0
2323243,2323244,,,130671157,130672489,0
2324703,2324702,,,130672506,130672489,0
2323673,2323673,,,125701780,126526732,1
2323664,2323673,,,121358888,130674040,0
2324522,2324527,,,129693418,121357998,0
2324526,2324527,,,123739697,121357998,0
2324033,2324036,,,125683141,126864047,0
2323269,2323272,,,128969573,126864047,0
2323743,2323744,,,121356655,126864047,0
2323744,2323743,,,126519138,121356573,0
2324367,2324366,,,126873256,129700678,0
2323205,2323204,,,121354376,126530584,0
2324669,2324670,,,123739827,126530584,0
2323272,2323271,,,130686288,130686378,0
2324295,2324297,,,129692123,121364106,0
2324295,2324297,,,129692134,121364106,0
2324295,2324297,,,130679063,121364106,0
2324775,2324765,,,130669075,121350803,0
2324519,2324527,,,123730726,122206762,0
2324535,2324532,,,130669959,126519008,0
2323086,2323087,,,122197977,126519008,0
2323213,2323237,,,121351299,126519008,0
2324701,2324700,,,130670735,130670745,0
2323272,2323271,,,130686577,130686683,0
2323743,2323744,,,126533455,130682076,0
2323251,2323252,,,126219966,129684700,0
2324033,2324040,,,121352091,121358327,0
2323673,2323664,,,126525037,121358936,0
2324036,2324037,,,125069619,130671896,0
2323161,2323161,,,130670291,130671691,0
2324526,2324508,,,121358992,130671691,3
2323231,2323228,,,130684834,121349803,0
2324407,2324406,,,130673110,130695619,0
2323094,2323092,,,130680641,129714155,0
2323392,2323390,,,126874941,130696608,0
2323597,2323600,,,121350951,128203150,0
2324512,2324509,,,126863320,130674215,0
2324758,2324772,,,128200087,130674215,0
2323539,2323540,,,130670557,121352970,0
2324032,2324038,,,121355937,121352970,0
53929,2323742,,,126533584,121352970,0
53929,2323742,,,121356579,121352970,0
2324033,2324036,,,130674846,130678431,0
2323192,2323191,,,121360901,126881482,0
2323384,2323385,,,126533492,126533772,0
2323237,2323214,,,130675033,130676415,0
2324535,2324532,,,121354324,130679516,0
2323086,2323087,,,122481034,130679516,0
2324032,2324038,,,121356047,121354840,0
2323270,2323272,,,130684834,130701267,0
2323273,2323271,,,126866712,126874569,3
2324571,2324570,,,122493453,126538801,0
2323942,2323945,,,125701632,128961936,0
2323666,2323670,,,128797540,123740029,0
2323666,2323670,,,130677136,123740029,0
2324519,2324526,,,126868373,123740029,0
2324519,2324526,,,130683408,123740029,0
2324671,2324672,,,128006815,123740029,0
2324672,2324671,,,123739875,122487899,0
2323540,2323539,,,128960721,128974898,0
2341323,2324089,,,130700160,128962743,0
2324613,2324608,,,121363899,121354324,0
2324033,2324036,,,122200636,129684550,0
2323213,2323211,,,121351287,123744539,0
2324016,2324015,,,122487182,128008527,0
2324016,2324015,,,130683433,128008527,0
2323273,2323271,,,126867079,128206525,3
2323272,2323271,,,122490258,128206525,0
2323942,2323945,,,126240396,130676713,0
2323269,2323270,,,128971015,126229583,0
2324775,2324765,,,130669229,121350854,0
2324033,2324036,,,122200636,123733239,0
2324522,2324519,,,129692991,123733239,0
2323450,2323453,,,121359532,123733239,0
2323450,2323449,,,121359348,130677969,0
2324772,2324765,,,129686312,128797834,0
2324772,2324765,,,125683180,128797834,0
2341323,2324088,,,121364476,128797834,0
2324758,2324772,,,129695358,123726267,0
2324532,2324535,,,130680158,130683473,0
2323919,2323912,,,126536616,130691430,0
2323742,53929,,,121352945,121356557,0
2323384,2323385,,,129701169,121356557,0
2323463,2323453,,,122484114,121352919,0
2324772,2324765,,,130668714,123552250,0
2341323,2324088,,,121364468,123552250,0
2323199,2323198,,,121354977,126518806,3
2324406,2324404,,,130681954,130682146,0
2323944,2323945,,,129713747,129714011,0
2324016,2324015,,,130669867,130670657,0
2324535,2324532,,,123732532,129692834,0
2324701,2324700,,,123132338,126870395,0
2323205,2323204,,,121354438,126530950,0
2323132,2323133,,,126240396,123117323,0
2323270,2323268,,,121355377,130680401,0
2323915,2323920,,,130675050,128007602,0
2324404,2324406,,,130669418,130689451,0
2323943,2323945,,,126519911,126882580,0
2323142,2323145,,,128796996,126882580,0
2324759,2324759,,,121360757,121360751,0
2323133,2323132,,,129688817,126541901,0
2323269,2323272,,,125683484,126874298,0
2323271,2323272,,,130677741,126874606,0
2323459,2323450,,,121357901,121359495,0
2324526,2324522,,,121359186,130680317,0
2324538,2324541,,,121350607,126863043,0
2324032,2324038,,,129699303,123121613,0
2324613,2324608,,,121363913,123121613,0
2324775,2324765,,,127508764,130667876,0
2324404,2324406,,,130685170,130667876,0
2324746,2324746,,,130681450,130674938,1
2324528,2324535,,,130702188,130674938,0
2324404,2324406,,,129688575,129703719,0
2324671,2324672,,,130684304,126537960,0
2324408,2324406,,,129699291,129693837,0
2324407,2324406,,,129693723,129693837,0
2324295,2324298,,,121353482,121363958,0
2323269,2323272,,,122485482,121352740,0
2323269,2323272,,,130679824,121352740,0
2323743,2323744,,,130687704,121352740,0
2323743,2323744,,,127520647,121352740,0
2323896,2323895,,,121355052,121362898,0
2324295,2324298,,,130675165,121363927,0
2324295,2324298,,,130675168,121363927,0
2324295,2324298,,,130675169,121363927,0
2323379,2323380,,,121363925,121363927,0
2323142,2323145,,,125701790,128796691,0
2324310,2324311,,,130682203,121352641,0
2324407,2324404,,,123737517,121351236,0
2323693,2323694,,,123747916,121360581,0
2323945,2323944,,,129714051,129713909,0
2324036,2324033,,,128792285,130669070,0
2324033,2324036,,,129689734,128799390,0
2324033,2324040,,,129686163,128981365,0
2324036,2324040,,,126863918,128981365,0
2323208,2323226,,,126532677,130679865,0
2324526,2324522,,,129706678,130679865,0
2324745,2324745,,,122487834,121354130,1
2324745,2324745,,,130684333,121354130,1
