,route_id,stop_name_1,stop_name_2
4508,02409.000082.103:46,GOTTHARD-PANORAMASTRECKE,AIROLO
4509,02409.000082.103:46,AIROLO,AMBRI-PIOTTA
4510,02409.000082.103:46,AMBRI-PIOTTA,FAIDO
4511,02409.000082.103:46,FAIDO,LAVORGO
4512,02409.000082.103:46,LAVORGO,BODIO TI
4513,02409.000082.103:46,BODIO TI,BIASCA
4514,02409.000082.103:46,BIASCA,CASTIONE-ARBEDO
4515,02409.000082.103:46,CASTIONE-ARBEDO,BELLINZONA
4516,02409.000082.103:46,BELLINZONA,GIUBIASCO
4517,02409.000082.103:46,GIUBIASCO,CADENAZZO
4518,02409.000082.103:46,CADENAZZO,TENERO
4519,02409.000082.103:46,TENERO,LOCARNO
4520,02410.000082.101:46,ERSTFELD,ALTDORF UR
4521,02410.000082.101:46,ALTDORF UR,FLUELEN
4522,02410.000082.101:46,FLUELEN,SISIKON
4523,02410.000082.101:46,SISIKON,BRUNNEN
4524,02410.000082.101:46,BRUNNEN,SCHWYZ
4525,02410.000082.101:46,SCHWYZ,STEINEN
4526,02410.000082.101:46,STEINEN,ARTH-GOLDAU
4527,02410.000082.101:46,ARTH-GOLDAU,ZUG
4528,02410.000082.101:46,ZUG,ZURICH HB
4529,02410.000082.102:46,ERSTFELD,FLUELEN
4530,02410.000082.102:46,FLUELEN,SISIKON
4531,02410.000082.102:46,SISIKON,BRUNNEN
4532,02410.000082.102:46,BRUNNEN,SCHWYZ
4533,02410.000082.102:46,SCHWYZ,STEINEN
4534,02410.000082.102:46,STEINEN,ARTH-GOLDAU
4535,02410.000082.102:46,ARTH-GOLDAU,ZUG
4536,02410.000082.102:46,ZUG,ZURICH HB
4537,02410.000082.104:46,ERSTFELD,FLUELEN
4538,02410.000082.104:46,FLUELEN,SISIKON
4539,02410.000082.104:46,SISIKON,BRUNNEN
4540,02410.000082.104:46,BRUNNEN,SCHWYZ
4541,02410.000082.104:46,SCHWYZ,STEINEN
4542,02410.000082.104:46,STEINEN,ARTH-GOLDAU
4543,02413.000082.104:46,ARTH-GOLDAU,SCHWYZ
4544,02413.000082.104:46,SCHWYZ,BRUNNEN
4545,02413.000082.104:46,BRUNNEN,FLUELEN
4546,02413.000082.104:46,FLUELEN,ERSTFELD
4547,02413.000082.104:46,ERSTFELD,GOSCHENEN
4548,02413.000082.104:46,GOSCHENEN,GOTTHARD-PANORAMASTRECKE
4549,02413.000082.104:46,GOTTHARD-PANORAMASTRECKE,AIROLO
4550,02413.000082.104:46,AIROLO,AMBRI-PIOTTA
4551,02413.000082.104:46,AMBRI-PIOTTA,FAIDO
4552,02413.000082.104:46,FAIDO,LAVORGO
4553,02413.000082.104:46,LAVORGO,BODIO TI
4554,02413.000082.104:46,BODIO TI,BIASCA
4555,02413.000082.104:46,BIASCA,CASTIONE-ARBEDO
4556,02413.000082.104:46,CASTIONE-ARBEDO,BELLINZONA
4557,02414.000082.101:46,BELLINZONA,CASTIONE-ARBEDO
4558,02414.000082.101:46,CASTIONE-ARBEDO,BIASCA
4559,02414.000082.101:46,BIASCA,BODIO TI
4560,02414.000082.101:46,BODIO TI,LAVORGO
4561,02414.000082.101:46,LAVORGO,FAIDO
4562,02414.000082.101:46,FAIDO,AMBRI-PIOTTA
4563,02414.000082.101:46,AMBRI-PIOTTA,AIROLO
4564,02414.000082.101:46,AIROLO,GOTTHARD-PANORAMASTRECKE
4565,02414.000082.101:46,GOTTHARD-PANORAMASTRECKE,GOSCHENEN
4566,02414.000082.101:46,GOSCHENEN,ERSTFELD
4567,02414.000082.101:46,ERSTFELD,ALTDORF UR
4568,02414.000082.101:46,ALTDORF UR,FLUELEN
4569,02414.000082.101:46,FLUELEN,BRUNNEN
4570,02414.000082.101:46,BRUNNEN,SCHWYZ
4571,02414.000082.101:46,SCHWYZ,ARTH-GOLDAU
4572,02414.000082.101:46,ARTH-GOLDAU,ZUG
4573,02414.000082.101:46,ZUG,ZURICH HB
4574,02441.000082.101:46,ZURICH HB,ZUG
4575,02441.000082.101:46,ZUG,ARTH-GOLDAU
4576,02441.000082.101:46,ARTH-GOLDAU,SCHWYZ
4577,02441.000082.101:46,SCHWYZ,BRUNNEN
4578,02441.000082.101:46,BRUNNEN,FLUELEN
4579,02441.000082.101:46,FLUELEN,ALTDORF UR
4580,02441.000082.101:46,ALTDORF UR,ERSTFELD
4581,02441.000082.102:46,ZURICH HB,ZUG
4582,02441.000082.102:46,ZUG,ARTH-GOLDAU
4583,02441.000082.102:46,ARTH-GOLDAU,SCHWYZ
4584,02441.000082.102:46,SCHWYZ,BRUNNEN
4585,02441.000082.102:46,BRUNNEN,FLUELEN
4586,02441.000082.102:46,FLUELEN,ERSTFELD
4587,02456.000011.101:27,LUZERN,SURSEE
4588,02456.000011.101:27,SURSEE,ZOFINGEN
4589,02456.000011.101:27,ZOFINGEN,OLTEN
4590,02456.000011.101:27,OLTEN,GELTERKINDEN
4591,02456.000011.101:27,GELTERKINDEN,SISSACH
4592,02456.000011.101:27,SISSACH,LIESTAL
4593,02456.000011.101:27,LIESTAL,BASEL SBB
4594,02456.000011.102:27,OLTEN,GELTERKINDEN
4595,02456.000011.102:27,GELTERKINDEN,SISSACH
4596,02456.000011.102:27,SISSACH,LIESTAL
4597,02456.000011.102:27,LIESTAL,BASEL SBB
4598,02460.000011.101:27,LUZERN,SURSEE
4599,02460.000011.101:27,SURSEE,ZOFINGEN
4600,02460.000011.101:27,ZOFINGEN,OLTEN
4601,02460.000011.101:27,OLTEN,GELTERKINDEN
4602,02460.000011.101:27,GELTERKINDEN,SISSACH
4603,02460.000011.101:27,SISSACH,LIESTAL
4604,02460.000011.101:27,LIESTAL,MUTTENZ
4605,02460.000011.101:27,MUTTENZ,BASEL SBB
4606,02490.000011.101:27,ZOFINGEN,OLTEN
4607,02490.000011.101:27,OLTEN,GELTERKINDEN
4608,02490.000011.101:27,GELTERKINDEN,SISSACH
4609,02490.000011.101:27,SISSACH,LIESTAL
4610,02490.000011.101:27,LIESTAL,BASEL SBB
4611,02500.000064.001:2500,ZWEISIMMEN,BLANKENBURG
4612,02500.000064.001:2500,BLANKENBURG,STOCKLI
4613,02500.000064.001:2500,STOCKLI,ST. STEPHAN
4614,02500.000064.001:2500,ST. STEPHAN,MATTEN I.S.
4615,02500.000064.001:2500,MATTEN I.S.,BODEN
4616,02500.000064.001:2500,BODEN,LENK IM SIMMENTAL
4617,02502.000011.101:2502,BERN,FLAMATT
4618,02502.000011.101:2502,FLAMATT,FRIBOURG/FREIBURG
4619,02502.000011.102:2502,BERN,FLAMATT
4620,02502.000011.102:2502,FLAMATT,FRIBOURG/FREIBURG
4621,02502.000011.102:2502,FRIBOURG/FREIBURG,ROMONT FR
4622,02502.000011.102:2502,ROMONT FR,PALEZIEUX
4623,02502.000011.102:2502,PALEZIEUX,LAUSANNE
4624,02502.000011.105:2502,BERN,FLAMATT
4625,02502.000011.105:2502,FLAMATT,FRIBOURG/FREIBURG
4626,02502.000011.105:2502,FRIBOURG/FREIBURG,ROMONT FR
4627,02502.000011.106:2502,ROMONT FR,PALEZIEUX
4628,02502.000011.106:2502,PALEZIEUX,LAUSANNE
4629,02502.000011.108:2502,FRIBOURG/FREIBURG,ROMONT FR
4630,02502.000011.108:2502,ROMONT FR,PALEZIEUX
4631,02502.000011.108:2502,PALEZIEUX,LAUSANNE
4632,02503.000011.104:15,LAUSANNE,PALEZIEUX
4633,02504.000011.101:15,BERN,FRIBOURG/FREIBURG
4634,02504.000011.101:15,FRIBOURG/FREIBURG,ROMONT FR
4635,02504.000011.101:15,ROMONT FR,PALEZIEUX
4636,02504.000011.101:15,PALEZIEUX,LAUSANNE
4637,02504.000011.101:15,LAUSANNE,MORGES
4638,02504.000011.101:15,MORGES,NYON
4639,02504.000011.101:15,NYON,GENEVE
4640,02504.000011.101:15,GENEVE,GENEVE-AEROPORT
4641,02504.000011.103:15,FRIBOURG/FREIBURG,ROMONT FR
4642,02504.000011.103:15,ROMONT FR,PALEZIEUX
4643,02504.000011.103:15,PALEZIEUX,LAUSANNE
4644,02504.000011.103:15,LAUSANNE,MORGES
4645,02504.000011.103:15,MORGES,NYON
4646,02504.000011.103:15,NYON,GENEVE
4647,02504.000011.103:15,GENEVE,GENEVE-AEROPORT
4648,02505.000011.101:15,FRIBOURG/FREIBURG,BERN
4649,02505.000011.101:15,BERN,BAHN-2000-STRECKE
4650,02505.000011.101:15,BAHN-2000-STRECKE,ZOFINGEN
4651,02505.000011.101:15,ZOFINGEN,SURSEE
4652,02505.000011.101:15,SURSEE,LUZERN
4653,02505.000011.103:15,LAUSANNE,PALEZIEUX
4654,02505.000011.103:15,PALEZIEUX,ROMONT FR
4655,02505.000011.103:15,ROMONT FR,FRIBOURG/FREIBURG
4656,02505.000011.103:15,FRIBOURG/FREIBURG,BERN
4657,02505.000011.103:15,BERN,BAHN-2000-STRECKE
4658,02505.000011.103:15,BAHN-2000-STRECKE,ZOFINGEN
4659,02505.000011.103:15,ZOFINGEN,SURSEE
4660,02505.000011.103:15,SURSEE,LUZERN
4661,02505.000011.104:15,BERN,BAHN-2000-STRECKE
4662,02505.000011.104:15,BAHN-2000-STRECKE,ZOFINGEN
4663,02505.000011.104:15,ZOFINGEN,SURSEE
4664,02505.000011.104:15,SURSEE,LUZERN
4665,02505.000011.107:15,ROMONT FR,FRIBOURG/FREIBURG
4666,02505.000011.107:15,FRIBOURG/FREIBURG,BERN
4667,02505.000011.107:15,BERN,BAHN-2000-STRECKE
4668,02505.000011.107:15,BAHN-2000-STRECKE,ZOFINGEN
4669,02505.000011.107:15,ZOFINGEN,SURSEE
4670,02505.000011.107:15,SURSEE,LUZERN
4671,02508.000011.101:15,LUZERN,SURSEE
4672,02508.000011.101:15,SURSEE,ZOFINGEN
4673,02508.000011.101:15,ZOFINGEN,BAHN-2000-STRECKE
4674,02508.000011.101:15,BAHN-2000-STRECKE,BERN
4675,02508.000011.101:15,BERN,FRIBOURG/FREIBURG
4676,02508.000011.101:15,FRIBOURG/FREIBURG,ROMONT FR
4677,02508.000011.101:15,ROMONT FR,PALEZIEUX
4678,02508.000011.101:15,PALEZIEUX,LAUSANNE
4679,02508.000011.101:15,LAUSANNE,MORGES
4680,02508.000011.101:15,MORGES,NYON
4681,02508.000011.101:15,NYON,GENEVE
4682,02508.000011.101:15,GENEVE,GENEVE-AEROPORT
4683,02541.000011.101:2541,LAUSANNE,PALEZIEUX
4684,02541.000011.101:2541,PALEZIEUX,ROMONT FR
4685,02541.000011.101:2541,ROMONT FR,FRIBOURG/FREIBURG
4686,02541.000011.101:2541,FRIBOURG/FREIBURG,BERN
4687,02543.000011.101:2543,LAUSANNE,PALEZIEUX
4688,02543.000011.101:2543,PALEZIEUX,ROMONT FR
4689,02543.000011.101:2543,ROMONT FR,FRIBOURG/FREIBURG
4690,02543.000011.101:2543,FRIBOURG/FREIBURG,DUDINGEN
4691,02543.000011.101:2543,DUDINGEN,FLAMATT
4692,02543.000011.101:2543,FLAMATT,BERN
4693,02543.000011.106:2543,FRIBOURG/FREIBURG,DUDINGEN
4694,02543.000011.106:2543,DUDINGEN,FLAMATT
4695,02543.000011.106:2543,FLAMATT,BERN
4696,02560.000011.101:2560,ZUG,BAAR
4697,02560.000011.101:2560,BAAR,HORGEN OBERDORF
4698,02560.000011.101:2560,HORGEN OBERDORF,THALWIL
4699,02560.000011.101:2560,THALWIL,ZURICH ENGE
4700,02560.000011.101:2560,ZURICH ENGE,ZURICH HB
4701,02562.000011.101:2562,LUZERN,EBIKON
4702,02562.000011.101:2562,EBIKON,GISIKON-ROOT
4703,02562.000011.101:2562,GISIKON-ROOT,ROTKREUZ
4704,02562.000011.101:2562,ROTKREUZ,CHAM
4705,02562.000011.101:2562,CHAM,ZUG
4706,02562.000011.101:2562,ZUG,BAAR
4707,02562.000011.101:2562,BAAR,THALWIL
4708,02562.000011.101:2562,THALWIL,ZURICH ENGE
4709,02562.000011.101:2562,ZURICH ENGE,ZURICH HB
4710,02564.000011.101:75,ZURICH HB,ZIMMERBERG-BASISTUNNEL
4711,02564.000011.101:75,ZIMMERBERG-BASISTUNNEL,THALWIL
4712,02564.000011.101:75,THALWIL,BAAR
4713,02564.000011.101:75,BAAR,ZUG
4714,02564.000011.101:75,ZUG,ROTKREUZ
4715,02564.000011.101:75,ROTKREUZ,LUZERN
4716,02566.000011.101:2566,LUZERN,ROTKREUZ
4717,02566.000011.101:2566,ROTKREUZ,CHAM
4718,02566.000011.101:2566,CHAM,ZUG
4719,02566.000011.101:2566,ZUG,BAAR
4720,02566.000011.101:2566,BAAR,ZURICH ENGE
4721,02566.000011.101:2566,ZURICH ENGE,ZURICH HB
4722,02567.000011.101:2567,ZURICH HB,ZURICH ENGE
4723,02567.000011.101:2567,ZURICH ENGE,BAAR
4724,02567.000011.101:2567,BAAR,ZUG
4725,02567.000011.101:2567,ZUG,ROTKREUZ
4726,02567.000011.101:2567,ROTKREUZ,LUZERN
4727,02601.000011.101:2601,ZURICH HB,BAAR
4728,02601.000011.101:2601,BAAR,ZUG
4729,02601.000011.101:2601,ZUG,CHAM
4730,02601.000011.101:2601,CHAM,ROTKREUZ
4731,02601.000011.101:2601,ROTKREUZ,GISIKON-ROOT
4732,02601.000011.101:2601,GISIKON-ROOT,EBIKON
4733,02601.000011.101:2601,EBIKON,LUZERN
4734,02601.000011.103:2601,ZURICH HB,BAAR
4735,02601.000011.103:2601,BAAR,ZUG
4736,02601.000011.103:2601,ZUG,CHAM
4737,02601.000011.103:2601,CHAM,ROTKREUZ
4738,02601.000011.103:2601,ROTKREUZ,GISIKON-ROOT
4739,02601.000011.103:2601,GISIKON-ROOT,EBIKON
4740,02602.000011.101:2602,LUZERN,GISIKON-ROOT
4741,02602.000011.101:2602,GISIKON-ROOT,ROTKREUZ
4742,02602.000011.101:2602,ROTKREUZ,CHAM
4743,02602.000011.101:2602,CHAM,ZUG
4744,02602.000011.101:2602,ZUG,BAAR
4745,02602.000011.101:2602,BAAR,THALWIL
4746,02602.000011.101:2602,THALWIL,ZIMMERBERG-BASISTUNNEL
4747,02602.000011.101:2602,ZIMMERBERG-BASISTUNNEL,ZURICH HB
4748,02604.000011.103:2604,EBIKON,GISIKON-ROOT
4749,02604.000011.103:2604,GISIKON-ROOT,ROTKREUZ
4750,02604.000011.103:2604,ROTKREUZ,CHAM
4751,02604.000011.103:2604,CHAM,ZUG
4752,02604.000011.103:2604,ZUG,BAAR
4753,02604.000011.103:2604,BAAR,THALWIL
4754,02604.000011.103:2604,THALWIL,ZIMMERBERG-BASISTUNNEL
4755,02604.000011.103:2604,ZIMMERBERG-BASISTUNNEL,ZURICH HB
4756,02610.000011.101:70,LUZERN,ZUG
4757,02610.000011.101:70,ZUG,ZURICH HB
4758,02645.000011.102:70,ZURICH HB,ZUG
4759,02645.000011.102:70,ZUG,ROTKREUZ
4760,02645.000011.102:70,ROTKREUZ,LUZERN
4761,02647.000011.101:70,ZURICH HB,ZIMMERBERG-BASISTUNNEL
4762,02647.000011.101:70,ZIMMERBERG-BASISTUNNEL,THALWIL
4763,02647.000011.101:70,THALWIL,BAAR
4764,02647.000011.101:70,BAAR,ZUG
4765,02647.000011.101:70,ZUG,CHAM
4766,02647.000011.101:70,CHAM,ROTKREUZ
4767,02647.000011.101:70,ROTKREUZ,GISIKON-ROOT
4768,02647.000011.101:70,GISIKON-ROOT,EBIKON
4769,02647.000011.101:70,EBIKON,LUZERN
4770,02654.000011.101:2654,CHIASSO,MENDRISIO
4771,02654.000011.101:2654,MENDRISIO,LUGANO
4772,02654.000011.101:2654,LUGANO,BELLINZONA
4773,02656.000011.101:2656,CHIASSO,BALERNA
4774,02656.000011.101:2656,BALERNA,MENDRISIO
4775,02656.000011.101:2656,MENDRISIO,LUGANO
4776,02656.000011.101:2656,LUGANO,BELLINZONA
4777,02656.000011.102:2656,CHIASSO,MENDRISIO
4778,02656.000011.102:2656,MENDRISIO,LUGANO
4779,02656.000011.102:2656,LUGANO,GIUBIASCO
4780,02656.000011.102:2656,GIUBIASCO,BELLINZONA
4781,02664.000011.101:2664,ARTH-GOLDAU,ZUG
4782,02664.000011.101:2664,ZUG,ZURICH HB
4783,02843.000033.103:17,BERN,BURGDORF
4784,02843.000033.103:17,BURGDORF,WYNIGEN
4785,02843.000033.103:17,WYNIGEN,HERZOGENBUCHSEE
4786,02843.000033.103:17,HERZOGENBUCHSEE,LANGENTHAL
4787,02911.000086.101:LUZERN-INTERLAKEN EXPRESS,MEIRINGEN,BRUNIG-HASLIBERG
4788,02911.000086.101:LUZERN-INTERLAKEN EXPRESS,BRUNIG-HASLIBERG,LUNGERN
4789,02911.000086.101:LUZERN-INTERLAKEN EXPRESS,LUNGERN,KAISERSTUHL OW
4790,02911.000086.101:LUZERN-INTERLAKEN EXPRESS,KAISERSTUHL OW,GISWIL
4791,02911.000086.101:LUZERN-INTERLAKEN EXPRESS,GISWIL,SACHSELN
4792,02911.000086.101:LUZERN-INTERLAKEN EXPRESS,SACHSELN,SARNEN
4793,02911.000086.101:LUZERN-INTERLAKEN EXPRESS,SARNEN,LUZERN
4794,02911.000086.102:LUZERN-INTERLAKEN EXPRESS,GISWIL,SACHSELN
4795,02911.000086.102:LUZERN-INTERLAKEN EXPRESS,SACHSELN,SARNEN
4796,02911.000086.102:LUZERN-INTERLAKEN EXPRESS,SARNEN,LUZERN
4797,02911.000086.103:LUZERN-INTERLAKEN EXPRESS,MEIRINGEN,BRUNIG-HASLIBERG
4798,02911.000086.103:LUZERN-INTERLAKEN EXPRESS,BRUNIG-HASLIBERG,LUNGERN
4799,02911.000086.103:LUZERN-INTERLAKEN EXPRESS,LUNGERN,KAISERSTUHL OW
4800,02911.000086.103:LUZERN-INTERLAKEN EXPRESS,KAISERSTUHL OW,GISWIL
4801,02911.000086.103:LUZERN-INTERLAKEN EXPRESS,GISWIL,SACHSELN
4802,02911.000086.103:LUZERN-INTERLAKEN EXPRESS,SACHSELN,SARNEN
4803,02911.000086.103:LUZERN-INTERLAKEN EXPRESS,SARNEN,ALPNACHSTAD
4804,02912.000086.101:LUZERN-INTERLAKEN EXPRESS,LUZERN,SARNEN
4805,02912.000086.101:LUZERN-INTERLAKEN EXPRESS,SARNEN,SACHSELN
4806,02912.000086.101:LUZERN-INTERLAKEN EXPRESS,SACHSELN,GISWIL
4807,02912.000086.101:LUZERN-INTERLAKEN EXPRESS,GISWIL,KAISERSTUHL OW
4808,02912.000086.101:LUZERN-INTERLAKEN EXPRESS,KAISERSTUHL OW,LUNGERN
4809,02912.000086.101:LUZERN-INTERLAKEN EXPRESS,LUNGERN,BRUNIG-HASLIBERG
4810,02912.000086.101:LUZERN-INTERLAKEN EXPRESS,BRUNIG-HASLIBERG,MEIRINGEN
4811,02912.000086.101:LUZERN-INTERLAKEN EXPRESS,MEIRINGEN,BRIENZWILER
4812,02912.000086.101:LUZERN-INTERLAKEN EXPRESS,BRIENZWILER,BRIENZ
4813,02912.000086.101:LUZERN-INTERLAKEN EXPRESS,BRIENZ,BRIENZ WEST
4814,02912.000086.101:LUZERN-INTERLAKEN EXPRESS,BRIENZ WEST,EBLIGEN
4815,02912.000086.101:LUZERN-INTERLAKEN EXPRESS,EBLIGEN,OBERRIED AM BRIENZERSEE
4816,02912.000086.101:LUZERN-INTERLAKEN EXPRESS,OBERRIED AM BRIENZERSEE,INTERLAKEN OST
4817,02912.000086.103:LUZERN-INTERLAKEN EXPRESS,SARNEN,SACHSELN
4818,02912.000086.103:LUZERN-INTERLAKEN EXPRESS,SACHSELN,GISWIL
4819,02912.000086.103:LUZERN-INTERLAKEN EXPRESS,GISWIL,KAISERSTUHL OW
4820,02912.000086.103:LUZERN-INTERLAKEN EXPRESS,KAISERSTUHL OW,LUNGERN
4821,02912.000086.103:LUZERN-INTERLAKEN EXPRESS,LUNGERN,BRUNIG-HASLIBERG
4822,02912.000086.103:LUZERN-INTERLAKEN EXPRESS,BRUNIG-HASLIBERG,MEIRINGEN
4823,02912.000086.103:LUZERN-INTERLAKEN EXPRESS,MEIRINGEN,BRIENZWILER
4824,02912.000086.103:LUZERN-INTERLAKEN EXPRESS,BRIENZWILER,BRIENZ
4825,02912.000086.103:LUZERN-INTERLAKEN EXPRESS,BRIENZ,BRIENZ WEST
4826,02912.000086.103:LUZERN-INTERLAKEN EXPRESS,BRIENZ WEST,EBLIGEN
4827,02912.000086.103:LUZERN-INTERLAKEN EXPRESS,EBLIGEN,OBERRIED AM BRIENZERSEE
4828,02912.000086.103:LUZERN-INTERLAKEN EXPRESS,OBERRIED AM BRIENZERSEE,INTERLAKEN OST
4829,02912.000086.104:LUZERN-INTERLAKEN EXPRESS,GISWIL,KAISERSTUHL OW
4830,02912.000086.104:LUZERN-INTERLAKEN EXPRESS,KAISERSTUHL OW,LUNGERN
4831,02912.000086.104:LUZERN-INTERLAKEN EXPRESS,LUNGERN,BRUNIG-HASLIBERG
4832,02912.000086.104:LUZERN-INTERLAKEN EXPRESS,BRUNIG-HASLIBERG,MEIRINGEN
4833,02912.000086.104:LUZERN-INTERLAKEN EXPRESS,MEIRINGEN,BRIENZWILER
4834,02912.000086.104:LUZERN-INTERLAKEN EXPRESS,BRIENZWILER,BRIENZ
4835,02912.000086.104:LUZERN-INTERLAKEN EXPRESS,BRIENZ,BRIENZ WEST
4836,02912.000086.104:LUZERN-INTERLAKEN EXPRESS,BRIENZ WEST,EBLIGEN
4837,02912.000086.104:LUZERN-INTERLAKEN EXPRESS,EBLIGEN,OBERRIED AM BRIENZERSEE
4838,02912.000086.104:LUZERN-INTERLAKEN EXPRESS,OBERRIED AM BRIENZERSEE,INTERLAKEN OST
4839,02914.000086.101:LUZERN-INTERLAKEN EXPRESS,LUZERN,SARNEN
4840,02914.000086.101:LUZERN-INTERLAKEN EXPRESS,SARNEN,SACHSELN
4841,02914.000086.101:LUZERN-INTERLAKEN EXPRESS,SACHSELN,GISWIL
4842,02914.000086.101:LUZERN-INTERLAKEN EXPRESS,GISWIL,KAISERSTUHL OW
4843,02914.000086.101:LUZERN-INTERLAKEN EXPRESS,KAISERSTUHL OW,LUNGERN
4844,02914.000086.101:LUZERN-INTERLAKEN EXPRESS,LUNGERN,BRUNIG-HASLIBERG
4845,02914.000086.101:LUZERN-INTERLAKEN EXPRESS,BRUNIG-HASLIBERG,MEIRINGEN
4846,02914.000086.101:LUZERN-INTERLAKEN EXPRESS,MEIRINGEN,BRIENZ
4847,02914.000086.101:LUZERN-INTERLAKEN EXPRESS,BRIENZ,INTERLAKEN OST
4848,02914.000086.103:LUZERN-INTERLAKEN EXPRESS,SARNEN,SACHSELN
4849,02914.000086.103:LUZERN-INTERLAKEN EXPRESS,SACHSELN,GISWIL
4850,02914.000086.103:LUZERN-INTERLAKEN EXPRESS,GISWIL,KAISERSTUHL OW
4851,02914.000086.103:LUZERN-INTERLAKEN EXPRESS,KAISERSTUHL OW,LUNGERN
4852,02914.000086.103:LUZERN-INTERLAKEN EXPRESS,LUNGERN,BRUNIG-HASLIBERG
4853,02914.000086.103:LUZERN-INTERLAKEN EXPRESS,BRUNIG-HASLIBERG,MEIRINGEN
4854,02914.000086.103:LUZERN-INTERLAKEN EXPRESS,MEIRINGEN,BRIENZ
4855,02914.000086.103:LUZERN-INTERLAKEN EXPRESS,BRIENZ,INTERLAKEN OST
4856,02915.000086.101:LUZERN-INTERLAKEN EXPRESS,INTERLAKEN OST,OBERRIED AM BRIENZERSEE
4857,02915.000086.101:LUZERN-INTERLAKEN EXPRESS,OBERRIED AM BRIENZERSEE,BRIENZ
4858,02915.000086.101:LUZERN-INTERLAKEN EXPRESS,BRIENZ,MEIRINGEN
4859,02915.000086.101:LUZERN-INTERLAKEN EXPRESS,MEIRINGEN,BRUNIG-HASLIBERG
4860,02915.000086.101:LUZERN-INTERLAKEN EXPRESS,BRUNIG-HASLIBERG,LUNGERN
4861,02915.000086.101:LUZERN-INTERLAKEN EXPRESS,LUNGERN,KAISERSTUHL OW
4862,02915.000086.101:LUZERN-INTERLAKEN EXPRESS,KAISERSTUHL OW,GISWIL
4863,02915.000086.101:LUZERN-INTERLAKEN EXPRESS,GISWIL,SACHSELN
4864,02915.000086.101:LUZERN-INTERLAKEN EXPRESS,SACHSELN,SARNEN
4865,02915.000086.101:LUZERN-INTERLAKEN EXPRESS,SARNEN,LUZERN
4866,02915.000086.103:LUZERN-INTERLAKEN EXPRESS,INTERLAKEN OST,OBERRIED AM BRIENZERSEE
4867,02915.000086.103:LUZERN-INTERLAKEN EXPRESS,OBERRIED AM BRIENZERSEE,BRIENZ
4868,02915.000086.103:LUZERN-INTERLAKEN EXPRESS,BRIENZ,MEIRINGEN
4869,02915.000086.103:LUZERN-INTERLAKEN EXPRESS,MEIRINGEN,BRUNIG-HASLIBERG
4870,02915.000086.103:LUZERN-INTERLAKEN EXPRESS,BRUNIG-HASLIBERG,LUNGERN
4871,02915.000086.103:LUZERN-INTERLAKEN EXPRESS,LUNGERN,KAISERSTUHL OW
4872,02915.000086.103:LUZERN-INTERLAKEN EXPRESS,KAISERSTUHL OW,GISWIL
4873,02915.000086.103:LUZERN-INTERLAKEN EXPRESS,GISWIL,SACHSELN
4874,02915.000086.103:LUZERN-INTERLAKEN EXPRESS,SACHSELN,SARNEN
4875,02915.000086.103:LUZERN-INTERLAKEN EXPRESS,SARNEN,ALPNACHSTAD
4876,02917.000086.103:LUZERN-INTERLAKEN EXPRESS,INTERLAKEN OST,BRIENZ
4877,02917.000086.103:LUZERN-INTERLAKEN EXPRESS,BRIENZ,MEIRINGEN
4878,02917.000086.103:LUZERN-INTERLAKEN EXPRESS,MEIRINGEN,BRUNIG-HASLIBERG
4879,02917.000086.103:LUZERN-INTERLAKEN EXPRESS,BRUNIG-HASLIBERG,LUNGERN
4880,02917.000086.103:LUZERN-INTERLAKEN EXPRESS,LUNGERN,KAISERSTUHL OW
4881,02917.000086.103:LUZERN-INTERLAKEN EXPRESS,KAISERSTUHL OW,GISWIL
4882,02917.000086.103:LUZERN-INTERLAKEN EXPRESS,GISWIL,SACHSELN
4883,02917.000086.103:LUZERN-INTERLAKEN EXPRESS,SACHSELN,SARNEN
4884,02917.000086.103:LUZERN-INTERLAKEN EXPRESS,SARNEN,ALPNACHSTAD
4885,02936.000086.101:LUZERN-INTERLAKEN EXPRESS,LUZERN,SARNEN
4886,02936.000086.101:LUZERN-INTERLAKEN EXPRESS,SARNEN,SACHSELN
4887,02936.000086.101:LUZERN-INTERLAKEN EXPRESS,SACHSELN,GISWIL
4888,02936.000086.101:LUZERN-INTERLAKEN EXPRESS,GISWIL,KAISERSTUHL OW
4889,02936.000086.101:LUZERN-INTERLAKEN EXPRESS,KAISERSTUHL OW,LUNGERN
4890,02936.000086.101:LUZERN-INTERLAKEN EXPRESS,LUNGERN,BRUNIG-HASLIBERG
4891,02936.000086.101:LUZERN-INTERLAKEN EXPRESS,BRUNIG-HASLIBERG,MEIRINGEN
4892,02936.000086.101:LUZERN-INTERLAKEN EXPRESS,MEIRINGEN,BRIENZ
4893,02936.000086.101:LUZERN-INTERLAKEN EXPRESS,BRIENZ,OBERRIED AM BRIENZERSEE
4894,02936.000086.101:LUZERN-INTERLAKEN EXPRESS,OBERRIED AM BRIENZERSEE,NIEDERRIED
4895,02936.000086.101:LUZERN-INTERLAKEN EXPRESS,NIEDERRIED,INTERLAKEN OST
4896,02936.000086.103:LUZERN-INTERLAKEN EXPRESS,SARNEN,SACHSELN
4897,02936.000086.103:LUZERN-INTERLAKEN EXPRESS,SACHSELN,GISWIL
4898,02936.000086.103:LUZERN-INTERLAKEN EXPRESS,GISWIL,KAISERSTUHL OW
4899,02936.000086.103:LUZERN-INTERLAKEN EXPRESS,KAISERSTUHL OW,LUNGERN
