route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,trip_type
27,000022,88____:049::8844503:8015345:4:1124:20210424,Aachen Hbf (DE),11109,,295,,1
27,000029,88____:049::8844503:8015345:4:1134:20210425,Aachen Hbf (DE),11109,,296,,1
25,000017,88____:049::8831401:8831005:3:1302:20210328,Hasselt,11110,,297,,1
28,000030,88____:049::8822004:8833001:9:1146:20210509,Louvain,11110,,298,,1
5,000015,88____:049::8872009:8871308:5:1010:20210321,Luttre,11110,,299,,1
23,000027,88____:049::8886009:8883311:3:1607:20210405,Enghien,11110,,300,,1
24,000031,88____:049::8886009:8895505:7:1801:20210417,Grammont,11110,,301,,1
26,000028,88____:049::8844008:8844628:5:1412:20210411,Eupen,11110,,302,,1
27,000022,88____:049::8844503:8015345:4:1224:20210424,Aachen Hbf (DE),11110,,303,,1
27,000029,88____:049::8844503:8015345:4:1234:20210425,Aachen Hbf (DE),11110,,304,,1
25,000017,88____:049::8831401:8831005:3:1402:20210328,Hasselt,11111,,305,,1
28,000030,88____:049::8822004:8833001:9:1246:20210509,Louvain,11111,,306,,1
5,000015,88____:049::8872009:8871308:5:1110:20210321,Luttre,11111,,307,,1
23,000027,88____:049::8886009:8883311:3:1707:20210405,Enghien,11111,,308,,1
24,000031,88____:049::8886009:8895505:7:1901:20210417,Grammont,11111,,309,,1
26,000028,88____:049::8844008:8844628:5:1512:20210411,Eupen,11111,,310,,1
27,000022,88____:049::8844503:8015345:4:1324:20210424,Aachen Hbf (DE),11111,,311,,1
27,000029,88____:049::8844503:8015345:4:1334:20210425,Aachen Hbf (DE),11111,,312,,1
25,000017,88____:049::8831401:8831005:3:1502:20210328,Hasselt,11112,,313,,1
28,000030,88____:049::8822004:8833001:9:1346:20210509,Louvain,11112,,314,,1
5,000015,88____:049::8872009:8871308:5:1210:20210321,Luttre,11112,,315,,1
23,000027,88____:049::8886009:8883311:3:1807:20210405,Enghien,11112,,316,,1
24,000031,88____:049::8886009:8895505:7:2001:20210417,Grammont,11112,,317,,1
26,000028,88____:049::8844008:8844628:5:1612:20210411,Eupen,11112,,318,,1
27,000022,88____:049::8844503:8015345:4:1424:20210424,Aachen Hbf (DE),11112,,319,,1
27,000029,88____:049::8844503:8015345:4:1434:20210425,Aachen Hbf (DE),11112,,320,,1
25,000017,88____:049::8831401:8831005:3:1602:20210328,Hasselt,11113,,321,,1
28,000030,88____:049::8822004:8833001:9:1446:20210509,Louvain,11113,,322,,1
5,000015,88____:049::8872009:8871308:5:1310:20210321,Luttre,11113,,323,,1
23,000026,88____:049::8886009:8883311:3:1907:20210404,Enghien,11113,,324,,1
24,000031,88____:049::8886009:8895505:7:2101:20210417,Grammont,11113,,325,,1
26,000028,88____:049::8844008:8844628:5:1712:20210411,Eupen,11113,,326,,1
27,000022,88____:049::8844503:8015345:4:1524:20210424,Aachen Hbf (DE),11113,,327,,1
27,000029,88____:049::8844503:8015345:4:1534:20210425,Aachen Hbf (DE),11113,,328,,1
25,000017,88____:049::8831401:8831005:3:1702:20210328,Hasselt,11114,,329,,1
28,000030,88____:049::8822004:8833001:9:1546:20210509,Louvain,11114,,330,,1
5,000015,88____:049::8872009:8871308:5:1410:20210321,Luttre,11114,,331,,1
23,000026,88____:049::8886009:8883311:3:2007:20210404,Enghien,11114,,332,,1
24,000031,88____:049::8886009:8895505:7:2201:20210417,Grammont,11114,,333,,1
26,000028,88____:049::8844008:8844628:5:1812:20210411,Eupen,11114,,334,,1
27,000022,88____:049::8844503:8015345:4:1624:20210424,Aachen Hbf (DE),11114,,335,,1
27,000029,88____:049::8844503:8015345:4:1634:20210425,Aachen Hbf (DE),11114,,336,,1
25,000017,88____:049::8831401:8831005:3:1802:20210328,Hasselt,11115,,337,,1
28,000030,88____:049::8822004:8833001:9:1646:20210509,Louvain,11115,,338,,1
5,000015,88____:049::8872009:8871308:5:1510:20210321,Luttre,11115,,339,,1
23,000026,88____:049::8886009:8883311:3:2107:20210404,Enghien,11115,,340,,1
24,000031,88____:049::8886009:8895505:7:2301:20210417,Grammont,11115,,341,,1
26,000028,88____:049::8844008:8844628:5:1912:20210411,Eupen,11115,,342,,1
27,000022,88____:049::8844503:8015345:4:1724:20210424,Aachen Hbf (DE),11115,,343,,1
27,000029,88____:049::8844503:8015345:4:1734:20210425,Aachen Hbf (DE),11115,,344,,1
25,000017,88____:049::8831401:8831005:3:1902:20210328,Hasselt,11116,,345,,1
28,000030,88____:049::8822004:8833001:9:1746:20210509,Louvain,11116,,346,,1
5,000015,88____:049::8872009:8871308:5:1610:20210321,Luttre,11116,,347,,1
23,000026,88____:049::8886009:8883311:3:2207:20210404,Enghien,11116,,348,,1
24,000031,88____:049::8886009:8895505:7:2401:20210417,Grammont,11116,,349,,1
26,000028,88____:049::8844008:8844628:5:2012:20210411,Eupen,11116,,350,,1
27,000022,88____:049::8844503:8015345:4:1824:20210424,Aachen Hbf (DE),11116,,351,,1
27,000029,88____:049::8844503:8015345:4:1834:20210425,Aachen Hbf (DE),11116,,352,,1
25,000017,88____:049::8831401:8831005:3:2002:20210328,Hasselt,11117,,353,,1
28,000030,88____:049::8822004:8833001:9:1846:20210509,Louvain,11117,,354,,1
5,000015,88____:049::8872009:8871308:5:1710:20210321,Luttre,11117,,355,,1
23,000026,88____:049::8886009:8883311:3:2307:20210404,Enghien,11117,,356,,1
26,000028,88____:049::8844008:8844628:5:2112:20210411,Eupen,11117,,357,,1
27,000022,88____:049::8844503:8015345:4:1924:20210424,Aachen Hbf (DE),11117,,358,,1
27,000029,88____:049::8844503:8015345:4:1934:20210425,Aachen Hbf (DE),11117,,359,,1
25,000017,88____:049::8831401:8831005:3:2102:20210328,Hasselt,11118,,360,,1
28,000030,88____:049::8822004:8833001:9:1946:20210509,Louvain,11118,,361,,1
5,000015,88____:049::8872009:8871308:5:1810:20210321,Luttre,11118,,362,,1
26,000028,88____:049::8844008:8844628:5:2212:20210411,Eupen,11118,,363,,1
27,000022,88____:049::8844503:8015345:4:2024:20210424,Aachen Hbf (DE),11118,,364,,1
27,000029,88____:049::8844503:8015345:4:2034:20210425,Aachen Hbf (DE),11118,,365,,1
25,000017,88____:049::8831401:8831005:3:2202:20210328,Hasselt,11119,,366,,1
28,000030,88____:049::8822004:8833001:9:2046:20210509,Louvain,11119,,367,,1
5,000015,88____:049::8872009:8871308:5:1910:20210321,Luttre,11119,,368,,1
19,000028,88____:049::8844008:8844503:4:2254:20210411,Welkenraedt,11119,,369,,1
27,000022,88____:049::8844503:8015345:4:2124:20210424,Aachen Hbf (DE),11119,,370,,1
27,000029,88____:049::8844503:8015345:4:2134:20210425,Aachen Hbf (DE),11119,,371,,1
25,000017,88____:049::8831401:8831005:3:2302:20210328,Hasselt,11120,,372,,1
28,000030,88____:049::8822004:8833001:9:2146:20210509,Louvain,11120,,373,,1
5,000015,88____:049::8872009:8871308:5:2010:20210321,Luttre,11120,,374,,1
23,000027,88____:049::8883311:8886009:3:624:20210405,Ath,11120,,375,,1
24,000014,88____:049::8895505:8886009:7:655:20210418,Ath,11120,,376,,1
19,000028,88____:049::8844008:8844503:4:2354:20210411,Welkenraedt,11120,,377,,1
27,000022,88____:049::8844503:8015345:4:2224:20210424,Aachen Hbf (DE),11120,,378,,1
27,000029,88____:049::8844503:8015345:4:2234:20210425,Aachen Hbf (DE),11120,,379,,1
25,000017,88____:049::8831401:8831005:3:2402:20210328,Hasselt,11121,,380,,1
28,000030,88____:049::8822004:8833001:9:2246:20210509,Louvain,11121,,381,,1
5,000015,88____:049::8872009:8871308:5:2110:20210321,Luttre,11121,,382,,1
23,000027,88____:049::8883311:8886009:3:724:20210405,Ath,11121,,383,,1
24,000014,88____:049::8895505:8886009:7:755:20210418,Ath,11121,,384,,1
25,000032,88____:049::8831401:8831005:3:102:20210329,Hasselt,11122,,385,,1
28,000030,88____:049::8822004:8833001:9:2346:20210509,Louvain,11122,,386,,1
5,000015,88____:049::8872009:8871308:5:2210:20210321,Luttre,11122,,387,,1
23,000027,88____:049::8883311:8886009:3:824:20210405,Ath,11122,,388,,1
24,000014,88____:049::8895505:8886009:7:855:20210418,Ath,11122,,389,,1
28,000030,88____:049::8822004:8833001:9:2446:20210509,Louvain,11123,,390,,1
23,000027,88____:049::8883311:8886009:3:924:20210405,Ath,11123,,391,,1
24,000014,88____:049::8895505:8886009:7:955:20210418,Ath,11123,,392,,1
23,000027,88____:049::8883311:8886009:3:1024:20210405,Ath,11124,,393,,1
24,000014,88____:049::8895505:8886009:7:1055:20210418,Ath,11124,,394,,1
23,000027,88____:049::8883311:8886009:3:1124:20210405,Ath,11125,,395,,1
24,000014,88____:049::8895505:8886009:7:1155:20210418,Ath,11125,,396,,1
5,000015,88____:049::8871308:8872009:5:721:20210321,Charleroi-Sud,11126,,397,,1
23,000027,88____:049::8883311:8886009:3:1224:20210405,Ath,11126,,398,,1
24,000014,88____:049::8895505:8886009:7:1255:20210418,Ath,11126,,399,,1
28,000033,88____:049::8833001:8822004:9:804:20210314,Malines,11127,,400,,1
5,000015,88____:049::8871308:8872009:5:821:20210321,Charleroi-Sud,11127,,401,,1
23,000027,88____:049::8883311:8886009:3:1324:20210405,Ath,11127,,402,,1
24,000014,88____:049::8895505:8886009:7:1355:20210418,Ath,11127,,403,,1
28,000005,88____:049::8833001:8822004:9:804:20210509,Malines,11127,,404,,1
25,000017,88____:049::8831005:8831401:3:646:20210328,Diest,11128,,405,,1
28,000033,88____:049::8833001:8822004:9:904:20210314,Malines,11128,,406,,1
5,000015,88____:049::8871308:8872009:5:921:20210321,Charleroi-Sud,11128,,407,,1
23,000027,88____:049::8883311:8886009:3:1424:20210405,Ath,11128,,408,,1
24,000014,88____:049::8895505:8886009:7:1455:20210418,Ath,11128,,409,,1
28,000005,88____:049::8833001:8822004:9:904:20210509,Malines,11128,,410,,1
7,000034,88____:049::8844503:8841004:12:548:20210501,Liège-Guillemins,11128,,411,,1
7,000029,88____:049::8844503:8841004:12:535:20210425,Liège-Guillemins,11128,,412,,1
7,000022,88____:049::8844503:8841004:12:546:20210424,Liège-Guillemins,11128,,413,,1
27,000022,80____:049::8015345:8849023:2:752:20210424,Welkenraedt,11129,,414,,1
27,000022,88____:049::8849023:8844503:3:810:20210424,Welkenraedt,11129,,414,,1
27,000029,80____:049::8015345:8849023:2:741:20210425,Welkenraedt,11129,,415,,1
27,000029,88____:049::8849023:8844503:3:759:20210425,Welkenraedt,11129,,415,,1
25,000017,88____:049::8831005:8831401:3:746:20210328,Diest,11129,,416,,1
28,000033,88____:049::8833001:8822004:9:1004:20210314,Malines,11129,,417,,1
5,000015,88____:049::8871308:8872009:5:1021:20210321,Charleroi-Sud,11129,,418,,1
23,000027,88____:049::8883311:8886009:3:1524:20210405,Ath,11129,,419,,1
24,000014,88____:049::8895505:8886009:7:1555:20210418,Ath,11129,,420,,1
28,000005,88____:049::8833001:8822004:9:1004:20210509,Malines,11129,,421,,1
27,000022,80____:049::8015345:8849023:2:852:20210424,Welkenraedt,11130,,422,,1
27,000022,88____:049::8849023:8844503:3:910:20210424,Welkenraedt,11130,,422,,1
27,000029,80____:049::8015345:8849023:2:841:20210425,Welkenraedt,11130,,423,,1
27,000029,88____:049::8849023:8844503:3:859:20210425,Welkenraedt,11130,,423,,1
25,000017,88____:049::8831005:8831401:3:846:20210328,Diest,11130,,424,,1
28,000033,88____:049::8833001:8822004:9:1104:20210314,Malines,11130,,425,,1
5,000015,88____:049::8871308:8872009:5:1121:20210321,Charleroi-Sud,11130,,426,,1
23,000027,88____:049::8883311:8886009:3:1624:20210405,Ath,11130,,427,,1
24,000014,88____:049::8895505:8886009:7:1655:20210418,Ath,11130,,428,,1
28,000005,88____:049::8833001:8822004:9:1104:20210509,Malines,11130,,429,,1
27,000022,80____:049::8015345:8849023:2:952:20210424,Welkenraedt,11131,,430,,1
27,000022,88____:049::8849023:8844503:3:1010:20210424,Welkenraedt,11131,,430,,1
27,000029,80____:049::8015345:8849023:2:941:20210425,Welkenraedt,11131,,431,,1
27,000029,88____:049::8849023:8844503:3:959:20210425,Welkenraedt,11131,,431,,1
25,000017,88____:049::8831005:8831401:3:946:20210328,Diest,11131,,432,,1
28,000033,88____:049::8833001:8822004:9:1204:20210314,Malines,11131,,433,,1
5,000015,88____:049::8871308:8872009:5:1221:20210321,Charleroi-Sud,11131,,434,,1
23,000027,88____:049::8883311:8886009:3:1724:20210405,Ath,11131,,435,,1
24,000031,88____:049::8895505:8886009:7:1755:20210417,Ath,11131,,436,,1
28,000005,88____:049::8833001:8822004:9:1204:20210509,Malines,11131,,437,,1
27,000022,80____:049::8015345:8849023:2:1052:20210424,Welkenraedt,11132,,438,,1
27,000022,88____:049::8849023:8844503:3:1110:20210424,Welkenraedt,11132,,438,,1
27,000029,80____:049::8015345:8849023:2:1041:20210425,Welkenraedt,11132,,439,,1
27,000029,88____:049::8849023:8844503:3:1059:20210425,Welkenraedt,11132,,439,,1
25,000017,88____:049::8831005:8831401:3:1046:20210328,Diest,11132,,440,,1
28,000033,88____:049::8833001:8822004:9:1304:20210314,Malines,11132,,441,,1
5,000015,88____:049::8871308:8872009:5:1321:20210321,Charleroi-Sud,11132,,442,,1
23,000026,88____:049::8883311:8886009:3:1824:20210404,Ath,11132,,443,,1
24,000031,88____:049::8895505:8886009:7:1855:20210417,Ath,11132,,444,,1
28,000005,88____:049::8833001:8822004:9:1304:20210509,Malines,11132,,445,,1
27,000022,80____:049::8015345:8849023:2:1152:20210424,Welkenraedt,11133,,446,,1
27,000022,88____:049::8849023:8844503:3:1210:20210424,Welkenraedt,11133,,446,,1
27,000029,80____:049::8015345:8849023:2:1141:20210425,Welkenraedt,11133,,447,,1
27,000029,88____:049::8849023:8844503:3:1159:20210425,Welkenraedt,11133,,447,,1
25,000017,88____:049::8831005:8831401:3:1146:20210328,Diest,11133,,448,,1
28,000033,88____:049::8833001:8822004:9:1404:20210314,Malines,11133,,449,,1
5,000015,88____:049::8871308:8872009:5:1421:20210321,Charleroi-Sud,11133,,450,,1
23,000026,88____:049::8883311:8886009:3:1924:20210404,Ath,11133,,451,,1
24,000031,88____:049::8895505:8886009:7:1955:20210417,Ath,11133,,452,,1
28,000005,88____:049::8833001:8822004:9:1404:20210509,Malines,11133,,453,,1
27,000022,80____:049::8015345:8849023:2:1252:20210424,Welkenraedt,11134,,454,,1
27,000022,88____:049::8849023:8844503:3:1310:20210424,Welkenraedt,11134,,454,,1
27,000029,80____:049::8015345:8849023:2:1241:20210425,Welkenraedt,11134,,455,,1
27,000029,88____:049::8849023:8844503:3:1259:20210425,Welkenraedt,11134,,455,,1
25,000017,88____:049::8831005:8831401:3:1246:20210328,Diest,11134,,456,,1
28,000033,88____:049::8833001:8822004:9:1504:20210314,Malines,11134,,457,,1
5,000015,88____:049::8871308:8872009:5:1521:20210321,Charleroi-Sud,11134,,458,,1
23,000026,88____:049::8883311:8886009:3:2024:20210404,Ath,11134,,459,,1
24,000031,88____:049::8895505:8886009:7:2055:20210417,Ath,11134,,460,,1
28,000005,88____:049::8833001:8822004:9:1504:20210509,Malines,11134,,461,,1
27,000022,80____:049::8015345:8849023:2:1352:20210424,Welkenraedt,11135,,462,,1
27,000022,88____:049::8849023:8844503:3:1410:20210424,Welkenraedt,11135,,462,,1
27,000029,80____:049::8015345:8849023:2:1341:20210425,Welkenraedt,11135,,463,,1
27,000029,88____:049::8849023:8844503:3:1359:20210425,Welkenraedt,11135,,463,,1
25,000017,88____:049::8831005:8831401:3:1346:20210328,Diest,11135,,464,,1
28,000033,88____:049::8833001:8822004:9:1604:20210314,Malines,11135,,465,,1
5,000015,88____:049::8871308:8872009:5:1621:20210321,Charleroi-Sud,11135,,466,,1
23,000026,88____:049::8883311:8886009:3:2124:20210404,Ath,11135,,467,,1
24,000031,88____:049::8895505:8886009:7:2155:20210417,Ath,11135,,468,,1
28,000005,88____:049::8833001:8822004:9:1604:20210509,Malines,11135,,469,,1
27,000022,80____:049::8015345:8849023:2:1452:20210424,Welkenraedt,11136,,470,,1
27,000022,88____:049::8849023:8844503:3:1510:20210424,Welkenraedt,11136,,470,,1
27,000029,80____:049::8015345:8849023:2:1441:20210425,Welkenraedt,11136,,471,,1
27,000029,88____:049::8849023:8844503:3:1459:20210425,Welkenraedt,11136,,471,,1
25,000017,88____:049::8831005:8831401:3:1446:20210328,Diest,11136,,472,,1
28,000033,88____:049::8833001:8822004:9:1704:20210314,Malines,11136,,473,,1
5,000015,88____:049::8871308:8872009:5:1721:20210321,Charleroi-Sud,11136,,474,,1
23,000026,88____:049::8883311:8886009:3:2224:20210404,Ath,11136,,475,,1
24,000031,88____:049::8895505:8886009:7:2255:20210417,Ath,11136,,476,,1
28,000005,88____:049::8833001:8822004:9:1704:20210509,Malines,11136,,477,,1
27,000022,80____:049::8015345:8849023:2:1552:20210424,Welkenraedt,11137,,478,,1
27,000022,88____:049::8849023:8844503:3:1610:20210424,Welkenraedt,11137,,478,,1
27,000029,80____:049::8015345:8849023:2:1541:20210425,Welkenraedt,11137,,479,,1
27,000029,88____:049::8849023:8844503:3:1559:20210425,Welkenraedt,11137,,479,,1
25,000017,88____:049::8831005:8831401:3:1546:20210328,Diest,11137,,480,,1
28,000033,88____:049::8833001:8822004:9:1804:20210314,Malines,11137,,481,,1
5,000015,88____:049::8871308:8872009:5:1821:20210321,Charleroi-Sud,11137,,482,,1
23,000026,88____:049::8883311:8886009:3:2324:20210404,Ath,11137,,483,,1
29,000028,88____:049::8883006:8882362:8:724:20210411,Binche,11137,,484,,1
28,000005,88____:049::8833001:8822004:9:1804:20210509,Malines,11137,,485,,1
9,000014,88____:049::8883311:8814308:2:1859:20210418,Hal,11137,,486,,1
27,000022,80____:049::8015345:8849023:2:1652:20210424,Welkenraedt,11138,,487,,1
27,000022,88____:049::8849023:8844503:3:1710:20210424,Welkenraedt,11138,,487,,1
27,000029,80____:049::8015345:8849023:2:1641:20210425,Welkenraedt,11138,,488,,1
27,000029,88____:049::8849023:8844503:3:1659:20210425,Welkenraedt,11138,,488,,1
25,000017,88____:049::8831005:8831401:3:1646:20210328,Diest,11138,,489,,1
28,000033,88____:049::8833001:8822004:9:1904:20210314,Malines,11138,,490,,1
5,000015,88____:049::8871308:8872009:5:1921:20210321,Charleroi-Sud,11138,,491,,1
23,000026,88____:049::8883311:8886009:3:2424:20210404,Ath,11138,,492,,1
29,000028,88____:049::8883006:8882362:8:824:20210411,Binche,11138,,493,,1
28,000005,88____:049::8833001:8822004:9:1904:20210509,Malines,11138,,494,,1
9,000014,88____:049::8883311:8814308:2:1959:20210418,Hal,11138,,495,,1
27,000022,80____:049::8015345:8849023:2:1752:20210424,Welkenraedt,11139,,496,,1
27,000022,88____:049::8849023:8844503:3:1810:20210424,Welkenraedt,11139,,496,,1
27,000029,80____:049::8015345:8849023:2:1741:20210425,Welkenraedt,11139,,497,,1
27,000029,88____:049::8849023:8844503:3:1759:20210425,Welkenraedt,11139,,497,,1
25,000017,88____:049::8831005:8831401:3:1746:20210328,Diest,11139,,498,,1
28,000033,88____:049::8833001:8822004:9:2004:20210314,Malines,11139,,499,,1
5,000015,88____:049::8871308:8872009:5:2021:20210321,Charleroi-Sud,11139,,500,,1
29,000028,88____:049::8883006:8882362:8:924:20210411,Binche,11139,,501,,1
28,000005,88____:049::8833001:8822004:9:2004:20210509,Malines,11139,,502,,1
9,000014,88____:049::8883311:8814308:2:2059:20210418,Hal,11139,,503,,1
27,000022,80____:049::8015345:8849023:2:1852:20210424,Welkenraedt,11140,,504,,1
27,000022,88____:049::8849023:8844503:3:1910:20210424,Welkenraedt,11140,,504,,1
27,000029,80____:049::8015345:8849023:2:1841:20210425,Welkenraedt,11140,,505,,1
27,000029,88____:049::8849023:8844503:3:1859:20210425,Welkenraedt,11140,,505,,1
25,000017,88____:049::8831005:8831401:3:1846:20210328,Diest,11140,,506,,1
28,000033,88____:049::8833001:8822004:9:2104:20210314,Malines,11140,,507,,1
5,000015,88____:049::8871308:8872009:5:2121:20210321,Charleroi-Sud,11140,,508,,1
29,000028,88____:049::8883006:8882362:8:1024:20210411,Binche,11140,,509,,1
28,000005,88____:049::8833001:8822004:9:2104:20210509,Malines,11140,,510,,1
9,000014,88____:049::8883311:8814308:2:2159:20210418,Hal,11140,,511,,1
27,000022,80____:049::8015345:8849023:2:1952:20210424,Welkenraedt,11141,,512,,1
27,000022,88____:049::8849023:8844503:3:2010:20210424,Welkenraedt,11141,,512,,1
27,000029,80____:049::8015345:8849023:2:1941:20210425,Welkenraedt,11141,,513,,1
27,000029,88____:049::8849023:8844503:3:1959:20210425,Welkenraedt,11141,,513,,1
25,000017,88____:049::8831005:8831401:3:1946:20210328,Diest,11141,,514,,1
28,000033,88____:049::8833001:8822004:9:2204:20210314,Malines,11141,,515,,1
5,000015,88____:049::8871308:8872009:5:2221:20210321,Charleroi-Sud,11141,,516,,1
29,000028,88____:049::8883006:8882362:8:1124:20210411,Binche,11141,,517,,1
28,000005,88____:049::8833001:8822004:9:2204:20210509,Malines,11141,,518,,1
9,000014,88____:049::8883311:8814308:2:2259:20210418,Hal,11141,,519,,1
27,000016,80____:049::8015345:8849023:2:2041:20210425,Welkenraedt,11142,,520,,1
27,000016,88____:049::8849023:8844503:3:2059:20210425,Welkenraedt,11142,,520,,1
25,000017,88____:049::8831005:8831401:3:2046:20210328,Diest,11142,,521,,1
28,000033,88____:049::8833001:8822004:9:2304:20210314,Malines,11142,,522,,1
