route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
07004.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07008.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07013.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07018.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07025.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07028.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07045.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07052.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07053.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07057.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07058.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07060.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07061.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07062.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07063.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07064.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07065.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07067.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07068.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07070.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07071.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07072.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07073.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07074.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07075.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07077.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07078.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07082.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07083.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07087.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07088.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07092.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07093.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07097.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07098.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07102.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07103.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07107.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07108.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07112.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07113.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07117.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07118.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07122.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07123.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07127.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07128.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07132.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07133.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07137.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07138.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07142.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07143.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07147.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07148.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07152.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07153.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07157.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07158.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07162.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07163.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07167.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07168.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07170.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07171.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07172.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07173.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07174.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07175.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07177.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07178.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07180.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07181.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07182.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07183.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07184.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07185.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07187.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07188.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07190.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07191.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07192.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07193.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07197.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07198.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07202.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07203.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07207.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07208.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07212.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07213.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07217.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07218.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07222.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07223.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07227.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07228.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07232.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07233.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07237.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
07238.000051.001:15,000051,S15,S 15,,2,,FFEA00,000000
03806.000053.101:3806,000053,RE,RE 3806,,2,,,
03808.000053.101:3808,000053,RE,RE 3808,,2,,,
03808.000053.102:3808,000053,RE,RE 3808,,2,,,
03809.000053.101:3809,000053,RE,RE 3809,,2,,,
03809.000053.102:3809,000053,RE,RE 3809,,2,,,
03809.000053.103:3809,000053,RE,RE 3809,,2,,,
03809.000053.104:3809,000053,RE,RE 3809,,2,,,
03810.000053.101:3810,000053,RE,RE 3810,,2,,,
03810.000053.102:3810,000053,RE,RE 3810,,2,,,
03810.000053.103:3810,000053,RE,RE 3810,,2,,,
03811.000053.101:3811,000053,RE,RE 3811,,2,,,
03811.000053.102:3811,000053,RE,RE 3811,,2,,,
03811.000053.103:3811,000053,RE,RE 3811,,2,,,
03811.000053.104:3811,000053,RE,RE 3811,,2,,,
03812.000053.101:3812,000053,RE,RE 3812,,2,,,
03812.000053.102:3812,000053,RE,RE 3812,,2,,,
03812.000053.103:3812,000053,RE,RE 3812,,2,,,
03813.000053.101:3813,000053,RE,RE 3813,,2,,,
03813.000053.102:3813,000053,RE,RE 3813,,2,,,
03813.000053.103:3813,000053,RE,RE 3813,,2,,,
03813.000053.104:3813,000053,RE,RE 3813,,2,,,
03814.000053.101:3814,000053,RE,RE 3814,,2,,,
03814.000053.102:3814,000053,RE,RE 3814,,2,,,
03814.000053.103:3814,000053,RE,RE 3814,,2,,,
03815.000053.101:3815,000053,RE,RE 3815,,2,,,
03815.000053.102:3815,000053,RE,RE 3815,,2,,,
03815.000053.103:3815,000053,RE,RE 3815,,2,,,
03815.000053.104:3815,000053,RE,RE 3815,,2,,,
03816.000053.101:3816,000053,RE,RE 3816,,2,,,
03816.000053.102:3816,000053,RE,RE 3816,,2,,,
03816.000053.103:3816,000053,RE,RE 3816,,2,,,
03817.000053.101:3817,000053,RE,RE 3817,,2,,,
03817.000053.102:3817,000053,RE,RE 3817,,2,,,
03817.000053.103:3817,000053,RE,RE 3817,,2,,,
03817.000053.104:3817,000053,RE,RE 3817,,2,,,
03818.000053.101:3818,000053,RE,RE 3818,,2,,,
03818.000053.102:3818,000053,RE,RE 3818,,2,,,
03818.000053.103:3818,000053,RE,RE 3818,,2,,,
03819.000053.101:3819,000053,RE,RE 3819,,2,,,
03819.000053.102:3819,000053,RE,RE 3819,,2,,,
03819.000053.103:3819,000053,RE,RE 3819,,2,,,
03819.000053.104:3819,000053,RE,RE 3819,,2,,,
03820.000053.101:3820,000053,RE,RE 3820,,2,,,
03820.000053.102:3820,000053,RE,RE 3820,,2,,,
03820.000053.103:3820,000053,RE,RE 3820,,2,,,
03821.000053.101:3821,000053,RE,RE 3821,,2,,,
03821.000053.102:3821,000053,RE,RE 3821,,2,,,
03821.000053.103:3821,000053,RE,RE 3821,,2,,,
03821.000053.104:3821,000053,RE,RE 3821,,2,,,
03822.000053.101:3822,000053,RE,RE 3822,,2,,,
03822.000053.102:3822,000053,RE,RE 3822,,2,,,
03822.000053.103:3822,000053,RE,RE 3822,,2,,,
03823.000053.101:3823,000053,RE,RE 3823,,2,,,
03823.000053.102:3823,000053,RE,RE 3823,,2,,,
03823.000053.103:3823,000053,RE,RE 3823,,2,,,
03823.000053.104:3823,000053,RE,RE 3823,,2,,,
03824.000053.101:3824,000053,RE,RE 3824,,2,,,
03824.000053.102:3824,000053,RE,RE 3824,,2,,,
03824.000053.103:3824,000053,RE,RE 3824,,2,,,
03825.000053.101:3825,000053,RE,RE 3825,,2,,,
03825.000053.102:3825,000053,RE,RE 3825,,2,,,
03825.000053.103:3825,000053,RE,RE 3825,,2,,,
03825.000053.104:3825,000053,RE,RE 3825,,2,,,
03826.000053.101:3826,000053,RE,RE 3826,,2,,,
03826.000053.102:3826,000053,RE,RE 3826,,2,,,
03826.000053.103:3826,000053,RE,RE 3826,,2,,,
03827.000053.101:3827,000053,RE,RE 3827,,2,,,
03827.000053.102:3827,000053,RE,RE 3827,,2,,,
03827.000053.103:3827,000053,RE,RE 3827,,2,,,
03827.000053.104:3827,000053,RE,RE 3827,,2,,,
03828.000053.101:3828,000053,RE,RE 3828,,2,,,
03828.000053.102:3828,000053,RE,RE 3828,,2,,,
03828.000053.103:3828,000053,RE,RE 3828,,2,,,
03829.000053.101:3829,000053,RE,RE 3829,,2,,,
03829.000053.102:3829,000053,RE,RE 3829,,2,,,
03829.000053.103:3829,000053,RE,RE 3829,,2,,,
03829.000053.104:3829,000053,RE,RE 3829,,2,,,
03830.000053.101:3830,000053,RE,RE 3830,,2,,,
03830.000053.102:3830,000053,RE,RE 3830,,2,,,
03830.000053.103:3830,000053,RE,RE 3830,,2,,,
03831.000053.101:3831,000053,RE,RE 3831,,2,,,
03831.000053.102:3831,000053,RE,RE 3831,,2,,,
03831.000053.103:3831,000053,RE,RE 3831,,2,,,
03831.000053.104:3831,000053,RE,RE 3831,,2,,,
03832.000053.101:3832,000053,RE,RE 3832,,2,,,
03832.000053.102:3832,000053,RE,RE 3832,,2,,,
03832.000053.103:3832,000053,RE,RE 3832,,2,,,
03833.000053.101:3833,000053,RE,RE 3833,,2,,,
03833.000053.102:3833,000053,RE,RE 3833,,2,,,
03833.000053.103:3833,000053,RE,RE 3833,,2,,,
03833.000053.104:3833,000053,RE,RE 3833,,2,,,
03834.000053.101:3834,000053,RE,RE 3834,,2,,,
03834.000053.102:3834,000053,RE,RE 3834,,2,,,
03834.000053.103:3834,000053,RE,RE 3834,,2,,,
03835.000053.101:3835,000053,RE,RE 3835,,2,,,
03835.000053.102:3835,000053,RE,RE 3835,,2,,,
03835.000053.103:3835,000053,RE,RE 3835,,2,,,
03835.000053.104:3835,000053,RE,RE 3835,,2,,,
03836.000053.101:3836,000053,RE,RE 3836,,2,,,
03836.000053.102:3836,000053,RE,RE 3836,,2,,,
03836.000053.103:3836,000053,RE,RE 3836,,2,,,
03836.000053.104:3836,000053,RE,RE 3836,,2,,,
03837.000053.101:3837,000053,RE,RE 3837,,2,,,
03837.000053.102:3837,000053,RE,RE 3837,,2,,,
03838.000053.101:3838,000053,RE,RE 3838,,2,,,
03838.000053.102:3838,000053,RE,RE 3838,,2,,,
03838.000053.103:3838,000053,RE,RE 3838,,2,,,
03839.000053.101:3839,000053,RE,RE 3839,,2,,,
03839.000053.102:3839,000053,RE,RE 3839,,2,,,
03840.000053.101:3840,000053,RE,RE 3840,,2,,,
03840.000053.102:3840,000053,RE,RE 3840,,2,,,
03840.000053.103:3840,000053,RE,RE 3840,,2,,,
03840.000053.104:3840,000053,RE,RE 3840,,2,,,
03840.000053.105:3840,000053,RE,RE 3840,,2,,,
03841.000053.101:3841,000053,RE,RE 3841,,2,,,
03841.000053.102:3841,000053,RE,RE 3841,,2,,,
03841.000053.103:3841,000053,RE,RE 3841,,2,,,
03841.000053.104:3841,000053,RE,RE 3841,,2,,,
03842.000053.101:3842,000053,RE,RE 3842,,2,,,
03842.000053.102:3842,000053,RE,RE 3842,,2,,,
03842.000053.103:3842,000053,RE,RE 3842,,2,,,
03842.000053.104:3842,000053,RE,RE 3842,,2,,,
03842.000053.106:3842,000053,RE,RE 3842,,2,,,
03843.000053.101:3843,000053,RE,RE 3843,,2,,,
03843.000053.102:3843,000053,RE,RE 3843,,2,,,
03843.000053.103:3843,000053,RE,RE 3843,,2,,,
03843.000053.104:3843,000053,RE,RE 3843,,2,,,
03843.000053.105:3843,000053,RE,RE 3843,,2,,,
03845.000053.101:3845,000053,RE,RE 3845,,2,,,
03845.000053.102:3845,000053,RE,RE 3845,,2,,,
03845.000053.103:3845,000053,RE,RE 3845,,2,,,
03845.000053.104:3845,000053,RE,RE 3845,,2,,,
04007.000053.101:4007,000053,RE,RE 4007,,2,,,
04008.000053.101:4008,000053,RE,RE 4008,,2,,,
04008.000053.102:4008,000053,RE,RE 4008,,2,,,
04009.000053.101:4009,000053,RE,RE 4009,,2,,,
04009.000053.102:4009,000053,RE,RE 4009,,2,,,
04009.000053.104:4009,000053,RE,RE 4009,,2,,,
04010.000053.101:4010,000053,RE,RE 4010,,2,,,
04010.000053.102:4010,000053,RE,RE 4010,,2,,,
04010.000053.103:4010,000053,RE,RE 4010,,2,,,
04011.000053.101:4011,000053,RE,RE 4011,,2,,,
04011.000053.102:4011,000053,RE,RE 4011,,2,,,
04011.000053.104:4011,000053,RE,RE 4011,,2,,,
04012.000053.101:4012,000053,RE,RE 4012,,2,,,
04012.000053.102:4012,000053,RE,RE 4012,,2,,,
04012.000053.103:4012,000053,RE,RE 4012,,2,,,
04013.000053.101:4013,000053,RE,RE 4013,,2,,,
04013.000053.102:4013,000053,RE,RE 4013,,2,,,
04013.000053.104:4013,000053,RE,RE 4013,,2,,,
04014.000053.101:4014,000053,RE,RE 4014,,2,,,
04014.000053.102:4014,000053,RE,RE 4014,,2,,,
04014.000053.103:4014,000053,RE,RE 4014,,2,,,
04015.000053.101:4015,000053,RE,RE 4015,,2,,,
04015.000053.102:4015,000053,RE,RE 4015,,2,,,
04015.000053.104:4015,000053,RE,RE 4015,,2,,,
04016.000053.101:4016,000053,RE,RE 4016,,2,,,
04016.000053.102:4016,000053,RE,RE 4016,,2,,,
04016.000053.103:4016,000053,RE,RE 4016,,2,,,
04017.000053.101:4017,000053,RE,RE 4017,,2,,,
04017.000053.102:4017,000053,RE,RE 4017,,2,,,
04017.000053.104:4017,000053,RE,RE 4017,,2,,,
04018.000053.101:4018,000053,RE,RE 4018,,2,,,
04018.000053.102:4018,000053,RE,RE 4018,,2,,,
04018.000053.103:4018,000053,RE,RE 4018,,2,,,
04019.000053.101:4019,000053,RE,RE 4019,,2,,,
04019.000053.102:4019,000053,RE,RE 4019,,2,,,
04019.000053.104:4019,000053,RE,RE 4019,,2,,,
04020.000053.101:4020,000053,RE,RE 4020,,2,,,
04020.000053.102:4020,000053,RE,RE 4020,,2,,,
04020.000053.103:4020,000053,RE,RE 4020,,2,,,
04021.000053.101:4021,000053,RE,RE 4021,,2,,,
04021.000053.102:4021,000053,RE,RE 4021,,2,,,
04021.000053.104:4021,000053,RE,RE 4021,,2,,,
04022.000053.101:4022,000053,RE,RE 4022,,2,,,
04022.000053.102:4022,000053,RE,RE 4022,,2,,,
04022.000053.103:4022,000053,RE,RE 4022,,2,,,
04023.000053.101:4023,000053,RE,RE 4023,,2,,,
04023.000053.102:4023,000053,RE,RE 4023,,2,,,
04023.000053.104:4023,000053,RE,RE 4023,,2,,,
04024.000053.101:4024,000053,RE,RE 4024,,2,,,
04024.000053.102:4024,000053,RE,RE 4024,,2,,,
04024.000053.103:4024,000053,RE,RE 4024,,2,,,
04025.000053.101:4025,000053,RE,RE 4025,,2,,,
04025.000053.102:4025,000053,RE,RE 4025,,2,,,
04025.000053.104:4025,000053,RE,RE 4025,,2,,,
04026.000053.101:4026,000053,RE,RE 4026,,2,,,
04026.000053.102:4026,000053,RE,RE 4026,,2,,,
04026.000053.103:4026,000053,RE,RE 4026,,2,,,
04027.000053.101:4027,000053,RE,RE 4027,,2,,,
04027.000053.102:4027,000053,RE,RE 4027,,2,,,
04027.000053.104:4027,000053,RE,RE 4027,,2,,,
04028.000053.101:4028,000053,RE,RE 4028,,2,,,
04028.000053.102:4028,000053,RE,RE 4028,,2,,,
04028.000053.103:4028,000053,RE,RE 4028,,2,,,
04029.000053.101:4029,000053,RE,RE 4029,,2,,,
04029.000053.102:4029,000053,RE,RE 4029,,2,,,
04029.000053.104:4029,000053,RE,RE 4029,,2,,,
04030.000053.101:4030,000053,RE,RE 4030,,2,,,
04030.000053.102:4030,000053,RE,RE 4030,,2,,,
04030.000053.103:4030,000053,RE,RE 4030,,2,,,
04031.000053.101:4031,000053,RE,RE 4031,,2,,,
04031.000053.102:4031,000053,RE,RE 4031,,2,,,
04031.000053.104:4031,000053,RE,RE 4031,,2,,,
04032.000053.101:4032,000053,RE,RE 4032,,2,,,
04032.000053.102:4032,000053,RE,RE 4032,,2,,,
04032.000053.103:4032,000053,RE,RE 4032,,2,,,
04033.000053.101:4033,000053,RE,RE 4033,,2,,,
04033.000053.102:4033,000053,RE,RE 4033,,2,,,
04033.000053.104:4033,000053,RE,RE 4033,,2,,,
04034.000053.101:4034,000053,RE,RE 4034,,2,,,
04034.000053.102:4034,000053,RE,RE 4034,,2,,,
04034.000053.103:4034,000053,RE,RE 4034,,2,,,
04035.000053.101:4035,000053,RE,RE 4035,,2,,,
04035.000053.102:4035,000053,RE,RE 4035,,2,,,
04035.000053.104:4035,000053,RE,RE 4035,,2,,,
04036.000053.101:4036,000053,RE,RE 4036,,2,,,
04036.000053.102:4036,000053,RE,RE 4036,,2,,,
04036.000053.103:4036,000053,RE,RE 4036,,2,,,
04037.000053.101:4037,000053,RE,RE 4037,,2,,,
04037.000053.102:4037,000053,RE,RE 4037,,2,,,
04037.000053.104:4037,000053,RE,RE 4037,,2,,,
04038.000053.101:4038,000053,RE,RE 4038,,2,,,
04038.000053.102:4038,000053,RE,RE 4038,,2,,,
04038.000053.103:4038,000053,RE,RE 4038,,2,,,
04038.000053.104:4038,000053,RE,RE 4038,,2,,,
04039.000053.101:4039,000053,RE,RE 4039,,2,,,
04039.000053.102:4039,000053,RE,RE 4039,,2,,,
04039.000053.103:4039,000053,RE,RE 4039,,2,,,
04039.000053.105:4039,000053,RE,RE 4039,,2,,,
04040.000053.101:4040,000053,RE,RE 4040,,2,,,
04040.000053.102:4040,000053,RE,RE 4040,,2,,,
04040.000053.103:4040,000053,RE,RE 4040,,2,,,
04040.000053.104:4040,000053,RE,RE 4040,,2,,,
04041.000053.101:4041,000053,RE,RE 4041,,2,,,
04041.000053.102:4041,000053,RE,RE 4041,,2,,,
04041.000053.103:4041,000053,RE,RE 4041,,2,,,
04041.000053.104:4041,000053,RE,RE 4041,,2,,,
04042.000053.101:4042,000053,RE,RE 4042,,2,,,
04042.000053.102:4042,000053,RE,RE 4042,,2,,,
04042.000053.103:4042,000053,RE,RE 4042,,2,,,
04042.000053.104:4042,000053,RE,RE 4042,,2,,,
04043.000053.101:4043,000053,RE,RE 4043,,2,,,
04043.000053.102:4043,000053,RE,RE 4043,,2,,,
04043.000053.103:4043,000053,RE,RE 4043,,2,,,
04043.000053.104:4043,000053,RE,RE 4043,,2,,,
04044.000053.101:4044,000053,RE,RE 4044,,2,,,
04044.000053.102:4044,000053,RE,RE 4044,,2,,,
04044.000053.103:4044,000053,RE,RE 4044,,2,,,
04044.000053.104:4044,000053,RE,RE 4044,,2,,,
14416.000053.101:20,000053,S20,S 20,,2,,FFEA00,000000
14416.000053.102:20,000053,S20,S 20,,2,,FFEA00,000000
14416.000053.103:20,000053,S20,S 20,,2,,FFEA00,000000
14416.000053.104:20,000053,S20,S 20,,2,,FFEA00,000000
14420.000053.101:20,000053,S20,S 20,,2,,FFEA00,000000
14420.000053.102:20,000053,S20,S 20,,2,,FFEA00,000000
14420.000053.103:20,000053,S20,S 20,,2,,FFEA00,000000
14420.000053.104:20,000053,S20,S 20,,2,,FFEA00,000000
14421.000053.101:20,000053,S20,S 20,,2,,FFEA00,000000
14421.000053.102:20,000053,S20,S 20,,2,,FFEA00,000000
14421.000053.103:20,000053,S20,S 20,,2,,FFEA00,000000
14423.000053.101:20,000053,S20,S 20,,2,,FFEA00,000000
14423.000053.102:20,000053,S20,S 20,,2,,FFEA00,000000
14423.000053.103:20,000053,S20,S 20,,2,,FFEA00,000000
14424.000053.101:20,000053,S20,S 20,,2,,FFEA00,000000
14424.000053.102:20,000053,S20,S 20,,2,,FFEA00,000000
14424.000053.103:20,000053,S20,S 20,,2,,FFEA00,000000
14424.000053.104:20,000053,S20,S 20,,2,,FFEA00,000000
14427.000053.101:20,000053,S20,S 20,,2,,FFEA00,000000
14427.000053.102:20,000053,S20,S 20,,2,,FFEA00,000000
14427.000053.103:20,000053,S20,S 20,,2,,FFEA00,000000
14428.000053.101:20,000053,S20,S 20,,2,,FFEA00,000000
14428.000053.102:20,000053,S20,S 20,,2,,FFEA00,000000
14428.000053.103:20,000053,S20,S 20,,2,,FFEA00,000000
14428.000053.104:20,000053,S20,S 20,,2,,FFEA00,000000
14431.000053.101:20,000053,S20,S 20,,2,,FFEA00,000000
14431.000053.102:20,000053,S20,S 20,,2,,FFEA00,000000
14431.000053.103:20,000053,S20,S 20,,2,,FFEA00,000000
14432.000053.101:20,000053,S20,S 20,,2,,FFEA00,000000
14432.000053.102:20,000053,S20,S 20,,2,,FFEA00,000000
14432.000053.103:20,000053,S20,S 20,,2,,FFEA00,000000
14432.000053.104:20,000053,S20,S 20,,2,,FFEA00,000000
14435.000053.101:20,000053,S20,S 20,,2,,FFEA00,000000
14435.000053.102:20,000053,S20,S 20,,2,,FFEA00,000000
14435.000053.103:20,000053,S20,S 20,,2,,FFEA00,000000
14436.000053.101:20,000053,S20,S 20,,2,,FFEA00,000000
14436.000053.102:20,000053,S20,S 20,,2,,FFEA00,000000
14436.000053.103:20,000053,S20,S 20,,2,,FFEA00,000000
14436.000053.104:20,000053,S20,S 20,,2,,FFEA00,000000
14439.000053.101:20,000053,S20,S 20,,2,,FFEA00,000000
14439.000053.102:20,000053,S20,S 20,,2,,FFEA00,000000
14439.000053.103:20,000053,S20,S 20,,2,,FFEA00,000000
14440.000053.101:20,000053,S20,S 20,,2,,FFEA00,000000
14440.000053.102:20,000053,S20,S 20,,2,,FFEA00,000000
14440.000053.103:20,000053,S20,S 20,,2,,FFEA00,000000
14440.000053.104:20,000053,S20,S 20,,2,,FFEA00,000000
14443.000053.101:20,000053,S20,S 20,,2,,FFEA00,000000
14443.000053.102:20,000053,S20,S 20,,2,,FFEA00,000000
14443.000053.103:20,000053,S20,S 20,,2,,FFEA00,000000
14444.000053.101:20,000053,S20,S 20,,2,,FFEA00,000000
14444.000053.102:20,000053,S20,S 20,,2,,FFEA00,000000
14444.000053.103:20,000053,S20,S 20,,2,,FFEA00,000000
14444.000053.104:20,000053,S20,S 20,,2,,FFEA00,000000
14447.000053.101:20,000053,S20,S 20,,2,,FFEA00,000000
14447.000053.102:20,000053,S20,S 20,,2,,FFEA00,000000
14447.000053.103:20,000053,S20,S 20,,2,,FFEA00,000000
14448.000053.101:20,000053,S20,S 20,,2,,FFEA00,000000
14448.000053.102:20,000053,S20,S 20,,2,,FFEA00,000000
14448.000053.103:20,000053,S20,S 20,,2,,FFEA00,000000
14448.000053.104:20,000053,S20,S 20,,2,,FFEA00,000000
14451.000053.101:20,000053,S20,S 20,,2,,FFEA00,000000
14451.000053.102:20,000053,S20,S 20,,2,,FFEA00,000000
14451.000053.103:20,000053,S20,S 20,,2,,FFEA00,000000
14452.000053.101:20,000053,S20,S 20,,2,,FFEA00,000000
14452.000053.102:20,000053,S20,S 20,,2,,FFEA00,000000
14452.000053.103:20,000053,S20,S 20,,2,,FFEA00,000000
14452.000053.104:20,000053,S20,S 20,,2,,FFEA00,000000
14455.000053.101:20,000053,S20,S 20,,2,,FFEA00,000000
14455.000053.102:20,000053,S20,S 20,,2,,FFEA00,000000
14455.000053.103:20,000053,S20,S 20,,2,,FFEA00,000000
14456.000053.101:20,000053,S20,S 20,,2,,FFEA00,000000
14456.000053.102:20,000053,S20,S 20,,2,,FFEA00,000000
14456.000053.103:20,000053,S20,S 20,,2,,FFEA00,000000
14456.000053.104:20,000053,S20,S 20,,2,,FFEA00,000000
14459.000053.101:20,000053,S20,S 20,,2,,FFEA00,000000
14459.000053.102:20,000053,S20,S 20,,2,,FFEA00,000000
14459.000053.103:20,000053,S20,S 20,,2,,FFEA00,000000
14460.000053.101:20,000053,S20,S 20,,2,,FFEA00,000000
14460.000053.102:20,000053,S20,S 20,,2,,FFEA00,000000
14460.000053.103:20,000053,S20,S 20,,2,,FFEA00,000000
14460.000053.104:20,000053,S20,S 20,,2,,FFEA00,000000
14463.000053.101:20,000053,S20,S 20,,2,,FFEA00,000000
14463.000053.102:20,000053,S20,S 20,,2,,FFEA00,000000
14463.000053.103:20,000053,S20,S 20,,2,,FFEA00,000000
14464.000053.101:20,000053,S20,S 20,,2,,FFEA00,000000
14464.000053.102:20,000053,S20,S 20,,2,,FFEA00,000000
14464.000053.103:20,000053,S20,S 20,,2,,FFEA00,000000
14464.000053.104:20,000053,S20,S 20,,2,,FFEA00,000000
14467.000053.101:20,000053,S20,S 20,,2,,FFEA00,000000
14467.000053.102:20,000053,S20,S 20,,2,,FFEA00,000000
14467.000053.103:20,000053,S20,S 20,,2,,FFEA00,000000
14468.000053.101:20,000053,S20,S 20,,2,,FFEA00,000000
14468.000053.102:20,000053,S20,S 20,,2,,FFEA00,000000
14468.000053.103:20,000053,S20,S 20,,2,,FFEA00,000000
14468.000053.104:20,000053,S20,S 20,,2,,FFEA00,000000
14471.000053.101:20,000053,S20,S 20,,2,,FFEA00,000000
14471.000053.102:20,000053,S20,S 20,,2,,FFEA00,000000
14471.000053.103:20,000053,S20,S 20,,2,,FFEA00,000000
14472.000053.101:20,000053,S20,S 20,,2,,FFEA00,000000
14472.000053.102:20,000053,S20,S 20,,2,,FFEA00,000000
14472.000053.103:20,000053,S20,S 20,,2,,FFEA00,000000
14472.000053.104:20,000053,S20,S 20,,2,,FFEA00,000000
